======================================== [1] 2025-12-05 11:19:45
=== OSD Disk Usage ===
ID  CLASS  WEIGHT    REWEIGHT  SIZE     RAW USE  DATA     OMAP    META     AVAIL    %USE  VAR   PGS  STATUS
 9    hdd  14.67400   1.00000   15 TiB  124 GiB   82 MiB   1 KiB  269 MiB   15 TiB  0.83  1.02  180      up
12    hdd  14.67400   1.00000   15 TiB  124 GiB   85 MiB   1 KiB  269 MiB   15 TiB  0.83  1.02  179      up
15    hdd  14.67400   1.00000   15 TiB  124 GiB   72 MiB   1 KiB  228 MiB   15 TiB  0.83  1.02  176      up
18    hdd  14.67400   1.00000   15 TiB  124 GiB   85 MiB   1 KiB  259 MiB   15 TiB  0.83  1.02  173      up
21    hdd  14.67400   1.00000   15 TiB  124 GiB   87 MiB   1 KiB  264 MiB   15 TiB  0.83  1.02  172      up
24    hdd  14.67400   1.00000   15 TiB  124 GiB   69 MiB   1 KiB  223 MiB   15 TiB  0.83  1.02  165      up
27    hdd  14.67400   1.00000   15 TiB  124 GiB   77 MiB   1 KiB  236 MiB   15 TiB  0.83  1.02  179      up
30    hdd  14.67400   1.00000   15 TiB  124 GiB   77 MiB   1 KiB  498 MiB   15 TiB  0.83  1.02  188      up
33    hdd  14.67400   1.00000   15 TiB  124 GiB   78 MiB   1 KiB  264 MiB   15 TiB  0.83  1.02  180      up
36    hdd  14.67400   1.00000   15 TiB  124 GiB   79 MiB   1 KiB  264 MiB   15 TiB  0.83  1.02  179      up
39    hdd  14.67400   1.00000   15 TiB  124 GiB   80 MiB   1 KiB  254 MiB   15 TiB  0.83  1.02  182      up
42    hdd  14.67400   1.00000   15 TiB  124 GiB   78 MiB   1 KiB  241 MiB   15 TiB  0.83  1.02  183      up
