======================================== [1] 2025-12-03 11:43:16
=== OSD Performance ===
osd  commit_latency(ms)  apply_latency(ms)
=== OSD Performance ===
osd  commit_latency(ms)  apply_latency(ms)
 41                   4                  4
 34                  19                 19
 19                   5                  5
 15                  22                 22
 12                  16                 16
 44                  11                 11
 28                   2                  2
 25                   7                  7
 22                  16                 16
  9                   2                  2
 43                   6                  6
 37                   7                  7
 31                  26                 26
 27                  12                 12
 16                  39                 39
 13                  12                 12
 23                  15                 15
 42                  15                 15
 35                  21                 21
  6                   0                  0
  4                   0                  0
 33                   9                  9
 17                  16                 16
  1                   0                  0
 30                  10                 10
 14                   5                  5
 11                   5                  5
 40                   4                  4
  8                   0                  0
 20                   4                  4
  7                   0                  0
 36                   6                  6
  5                   0                  0
  2                   0                  0
 26                  20                 20
 29                  11                 11
  0                   0                  0
 32                  24                 24
  3                   0                  0
 38                  14                 14
 39                  13                 13
 10                   9                  9
 18                  11                 11
 21                  13                 13
 24                  10                 10

======================================== [11] 2025-12-03 11:44:24
=== OSD Performance ===
osd  commit_latency(ms)  apply_latency(ms)
 41                   8                  8
 34                  20                 20
 19                   9                  9
 15                  28                 28
 12                   3                  3
 44                  25                 25
 28                  15                 15
 25                   4                  4
 22                  16                 16
  9                   4                  4
 43                  13                 13
 37                  25                 25
 31                  19                 19
 27                   2                  2
 16                   5                  5
 13                  15                 15
 23                  14                 14
 42                  23                 23
 35                   9                  9
  6                   0                  0
  4                   0                  0
 33                  15                 15
 17                   7                  7
  1                   0                  0
 30                  13                 13
 14                  16                 16
 11                  12                 12
 40                   8                  8
  8                   0                  0
 20                  21                 21
  7                   0                  0
 36                   8                  8
  5                   0                  0
  2                   0                  0
 26                  16                 16
 29                   2                  2
  0                   0                  0
 32                   8                  8
  3                   0                  0
 38                   7                  7
 39                   5                  5
 10                  14                 14
 18                  16                 16
 21                  21                 21
 24                   4                  4

======================================== [12] 2025-12-03 11:44:31
=== OSD Performance ===
osd  commit_latency(ms)  apply_latency(ms)
 41                  10                 10
 34                  10                 10
 19                   6                  6
 15                  15                 15
 12                   3                  3
 44                  33                 33
 28                  17                 17
 25                   3                  3
 22                  11                 11
  9                   5                  5
 43                  11                 11
 37                  17                 17
 31                  17                 17
 27                  16                 16
 16                   2                  2
 13                  10                 10
 23                   1                  1
 42                   8                  8
 35                  17                 17
  6                   0                  0
  4                   0                  0
 33                  15                 15
 17                  22                 22
  1                   0                  0
 30                   9                  9
 14                   8                  8
 11                  14                 14
 40                   1                  1
  8                   0                  0
 20                   6                  6
  7                   0                  0
 36                   9                  9
  5                   0                  0
  2                   0                  0
 26                   7                  7
 29                  30                 30
  0                   0                  0
 32                   4                  4
  3                   0                  0
 38                  27                 27
 39                  13                 13
 10                   3                  3
 18                   2                  2
 21                  11                 11
 24                   9                  9

======================================== [13] 2025-12-03 11:44:38
=== OSD Performance ===
osd  commit_latency(ms)  apply_latency(ms)
 41                   5                  5
 34                   6                  6
 19                   6                  6
 15                  36                 36
 12                  11                 11
 44                  23                 23
 28                  30                 30
 25                  10                 10
 22                  10                 10
  9                  12                 12
 43                   9                  9
 37                  10                 10
 31                  11                 11
 27                   8                  8
 16                  25                 25
 13                  10                 10
 23                  29                 29
 42                  30                 30
 35                   6                  6
  6                   0                  0
  4                   0                  0
 33                  10                 10
 17                   6                  6
  1                   0                  0
 30                  15                 15
 14                   1                  1
 11                  13                 13
 40                   7                  7
  8                   0                  0
 20                  11                 11
  7                   0                  0
 36                   4                  4
  5                   0                  0
  2                   0                  0
 26                   3                  3
 29                  12                 12
  0                   0                  0
 32                   4                  4
  3                   0                  0
 38                   7                  7
 39                  10                 10
 10                  16                 16
 18                   2                  2
 21                   3                  3
 24                   8                  8

======================================== [14] 2025-12-03 11:44:45
=== OSD Performance ===
osd  commit_latency(ms)  apply_latency(ms)
 41                   2                  2
 34                  16                 16
 19                  25                 25
 15                  13                 13
 12                   5                  5
 44                  14                 14
 28                  19                 19
 25                  11                 11
 22                  31                 31
  9                  24                 24
 43                   7                  7
 37                   5                  5
 31                   3                  3
 27                   2                  2
 16                  18                 18
 13                   7                  7
 23                   8                  8
 42                  18                 18
 35                   5                  5
  6                   0                  0
  4                   0                  0
 33                  29                 29
 17                  28                 28
  1                   0                  0
 30                  21                 21
 14                   8                  8
 11                  10                 10
 40                  23                 23
  8                   0                  0
 20                  19                 19
  7                   0                  0
 36                   5                  5
  5                   0                  0
  2                   0                  0
 26                   2                  2
 29                  22                 22
  0                   0                  0
 32                  13                 13
  3                   0                  0
 38                  10                 10
 39                   1                  1
 10                   8                  8
 18                   6                  6
 21                   2                  2
 24                   2                  2

======================================== [15] 2025-12-03 11:44:52
=== OSD Performance ===
osd  commit_latency(ms)  apply_latency(ms)
 41                   9                  9
 34                  12                 12
 19                   5                  5
 15                   2                  2
 12                   1                  1
 44                  14                 14
 28                   2                  2
 25                   6                  6
 22                  22                 22
  9                   8                  8
 43                   6                  6
 37                  14                 14
 31                   6                  6
 27                  23                 23
 16                  18                 18
 13                   5                  5
 23                   1                  1
 42                  14                 14
 35                   5                  5
  6                   0                  0
  4                   0                  0
 33                  14                 14
 17                  15                 15
  1                   0                  0
 30                  11                 11
 14                  16                 16
 11                  18                 18
 40                   5                  5
  8                   0                  0
 20                  29                 29
  7                   0                  0
 36                  14                 14
  5                   0                  0
  2                   0                  0
 26                   4                  4
 29                  10                 10
  0                   0                  0
 32                   3                  3
  3                   0                  0
 38                  10                 10
 39                  13                 13
 10                  23                 23
 18                  12                 12
 21                   5                  5
 24                   8                  8

======================================== [16] 2025-12-03 11:44:59
=== OSD Performance ===
osd  commit_latency(ms)  apply_latency(ms)
 41                   2                  2
 34                  10                 10
 19                   2                  2
 15                  18                 18
 12                  11                 11
 44                  24                 24
 28                  16                 16
 25                   5                  5
 22                  20                 20
  9                  21                 21
 43                   9                  9
 37                  22                 22
 31                   7                  7
 27                  19                 19
 16                  10                 10
 13                  14                 14
 23                  18                 18
 42                  24                 24
 35                   5                  5
  6                   0                  0
  4                   0                  0
 33                   2                  2
 17                  14                 14
  1                   0                  0
 30                  24                 24
 14                  14                 14
 11                  15                 15
 40                  13                 13
  8                   0                  0
 20                  12                 12
  7                   0                  0
 36                  11                 11
  5                   0                  0
  2                   0                  0
 26                   6                  6
 29                  29                 29
  0                   0                  0
 32                  13                 13
  3                   0                  0
 38                   6                  6
 39                   6                  6
 10                  26                 26
 18                  15                 15
 21                   3                  3
 24                  10                 10

======================================== [17] 2025-12-03 11:45:05
=== OSD Performance ===
osd  commit_latency(ms)  apply_latency(ms)
 41                  24                 24
 34                   3                  3
 19                  10                 10
 15                   3                  3
 12                   7                  7
 44                  14                 14
 28                  11                 11
 25                   9                  9
 22                  19                 19
  9                  11                 11
 43                   4                  4
 37                   1                  1
 31                   8                  8
 27                  18                 18
 16                  20                 20
 13                  23                 23
 23                  13                 13
 42                  15                 15
 35                   4                  4
  6                   0                  0
  4                   0                  0
 33                  24                 24
 17                  16                 16
  1                   0                  0
 30                  13                 13
 14                   3                  3
 11                  19                 19
 40                  18                 18
  8                   0                  0
 20                   6                  6
  7                   0                  0
 36                   3                  3
  5                   0                  0
  2                   0                  0
 26                  13                 13
 29                  10                 10
  0                   0                  0
 32                  22                 22
  3                   0                  0
 38                  21                 21
 39                  14                 14
 10                  23                 23
 18                  14                 14
 21                   5                  5
 24                   6                  6

======================================== [18] 2025-12-03 11:45:12
=== OSD Performance ===
osd  commit_latency(ms)  apply_latency(ms)
 41                  18                 18
 34                  15                 15
 19                  11                 11
 15                  12                 12
 12                  31                 31
 44                   2                  2
 28                   6                  6
 25                   5                  5
 22                  25                 25
  9                   4                  4
 43                   4                  4
 37                   2                  2
 31                   4                  4
 27                  10                 10
 16                  28                 28
 13                   2                  2
 23                  29                 29
 42                   5                  5
 35                   4                  4
  6                   0                  0
  4                   0                  0
 33                  22                 22
 17                   1                  1
  1                   0                  0
 30                  20                 20
 14                  11                 11
 11                   2                  2
 40                  13                 13
  8                   0                  0
 20                   9                  9
  7                   0                  0
 36                   4                  4
  5                   0                  0
  2                   0                  0
 26                   5                  5
 29                  11                 11
  0                   0                  0
 32                  22                 22
  3                   0                  0
 38                   5                  5
 39                   9                  9
 10                   8                  8
 18                  12                 12
 21                   9                  9
 24                  14                 14

======================================== [19] 2025-12-03 11:45:19
=== OSD Performance ===
osd  commit_latency(ms)  apply_latency(ms)
 41                   9                  9
 34                  11                 11
 19                  20                 20
 15                   8                  8
 12                  15                 15
 44                   8                  8
 28                   7                  7
 25                   9                  9
 22                  10                 10
  9                   5                  5
 43                  21                 21
 37                  25                 25
 31                   6                  6
 27                   6                  6
 16                   4                  4
 13                   8                  8
 23                   8                  8
 42                  10                 10
 35                  34                 34
  6                   0                  0
  4                   0                  0
 33                  11                 11
 17                   4                  4
  1                   0                  0
 30                  12                 12
 14                   9                  9
 11                  19                 19
 40                  11                 11
  8                   0                  0
 20                   5                  5
  7                   0                  0
 36                   3                  3
  5                   0                  0
  2                   0                  0
 26                  15                 15
 29                   2                  2
  0                   0                  0
 32                  19                 19
  3                   0                  0
 38                  33                 33
 39                  31                 31
 10                   9                  9
 18                  16                 16
 21                  15                 15
 24                   5                  5

======================================== [20] 2025-12-03 11:45:26
=== OSD Performance ===
osd  commit_latency(ms)  apply_latency(ms)
 41                   4                  4
 34                   5                  5
 19                   5                  5
 15                   2                  2
 12                  14                 14
 44                  19                 19
 28                  14                 14
 25                   3                  3
 22                  14                 14
  9                  27                 27
 43                  12                 12
 37                   8                  8
 31                   5                  5
 27                   8                  8
 16                  17                 17
 13                  22                 22
 23                  19                 19
 42                  20                 20
 35                   4                  4
  6                   0                  0
  4                   0                  0
 33                  15                 15
 17                   8                  8
  1                   0                  0
 30                  20                 20
 14                  39                 39
 11                  15                 15
 40                   8                  8
  8                   0                  0
 20                   3                  3
  7                   0                  0
 36                   5                  5
  5                   0                  0
  2                   0                  0
 26                   6                  6
 29                  16                 16
  0                   0                  0
 32                  15                 15
  3                   0                  0
 38                   1                  1
 39                  10                 10
 10                  18                 18
 18                  17                 17
 21                   1                  1
 24                  16                 16

======================================== [21] 2025-12-03 11:45:33
=== OSD Performance ===
osd  commit_latency(ms)  apply_latency(ms)
 41                  20                 20
 34                  16                 16
 19                  14                 14
 15                  10                 10
 12                   5                  5
 44                  26                 26
 28                   5                  5
 25                  17                 17
 22                   4                  4
  9                   1                  1
 43                   7                  7
 37                  21                 21
 31                   9                  9
 27                  24                 24
 16                  16                 16
 13                  15                 15
 23                   8                  8
 42                  14                 14
 35                   2                  2
  6                   0                  0
  4                   0                  0
 33                  17                 17
 17                   6                  6
  1                   0                  0
 30                   5                  5
 14                  13                 13
 11                   9                  9
 40                  16                 16
  8                   0                  0
 20                   8                  8
  7                   0                  0
 36                   9                  9
  5                   0                  0
  2                   0                  0
 26                   4                  4
 29                  11                 11
  0                   0                  0
 32                   2                  2
  3                   0                  0
 38                  14                 14
 39                  11                 11
 10                   9                  9
 18                   8                  8
 21                   5                  5
 24                   8                  8

======================================== [22] 2025-12-03 11:45:40
=== OSD Performance ===
osd  commit_latency(ms)  apply_latency(ms)
 41                   6                  6
 34                   3                  3
 19                   4                  4
 15                   5                  5
 12                   8                  8
 44                   5                  5
 28                  12                 12
 25                  20                 20
 22                  12                 12
  9                  25                 25
 43                   6                  6
 37                  11                 11
 31                  11                 11
 27                  15                 15
 16                   8                  8
 13                  14                 14
 23                  15                 15
 42                   9                  9
 35                  14                 14
  6                   0                  0
  4                   0                  0
 33                  23                 23
 17                  15                 15
  1                   0                  0
 30                   5                  5
 14                  12                 12
 11                  11                 11
 40                  16                 16
  8                   0                  0
 20                   8                  8
  7                   0                  0
 36                   2                  2
  5                   0                  0
  2                   0                  0
 26                   4                  4
 29                  24                 24
  0                   0                  0
 32                   5                  5
  3                   0                  0
 38                   4                  4
 39                   3                  3
 10                  13                 13
 18                  14                 14
 21                   4                  4
 24                  28                 28

======================================== [23] 2025-12-03 11:45:47
=== OSD Performance ===
osd  commit_latency(ms)  apply_latency(ms)
 41                  12                 12
 34                   4                  4
 19                  11                 11
 15                  12                 12
 12                   3                  3
 44                  10                 10
 28                   2                  2
 25                   3                  3
 22                   5                  5
  9                  32                 32
 43                  12                 12
 37                   4                  4
 31                  19                 19
 27                  15                 15
 16                   4                  4
 13                   2                  2
 23                  18                 18
 42                  11                 11
 35                  11                 11
  6                   0                  0
  4                   0                  0
 33                  20                 20
 17                   4                  4
  1                   0                  0
 30                   4                  4
 14                  25                 25
 11                   7                  7
 40                   9                  9
  8                   0                  0
 20                  23                 23
  7                   0                  0
 36                   5                  5
  5                   0                  0
  2                   0                  0
 26                   5                  5
 29                   6                  6
  0                   0                  0
 32                   9                  9
  3                   0                  0
 38                   9                  9
 39                  10                 10
 10                  11                 11
 18                  15                 15
 21                   5                  5
 24                   4                  4

======================================== [24] 2025-12-03 11:45:53
=== OSD Performance ===
osd  commit_latency(ms)  apply_latency(ms)
 41                   6                  6
 34                  14                 14
 19                   4                  4
 15                   1                  1
 12                  13                 13
 44                   3                  3
 28                  17                 17
 25                   8                  8
 22                  48                 48
  9                   2                  2
 43                  22                 22
 37                  23                 23
 31                   9                  9
 27                   4                  4
 16                  13                 13
 13                  21                 21
 23                  15                 15
 42                  24                 24
 35                  18                 18
  6                   0                  0
  4                   0                  0
 33                   8                  8
 17                   2                  2
  1                   0                  0
 30                  16                 16
 14                   8                  8
 11                  19                 19
 40                  19                 19
  8                   0                  0
 20                  11                 11
  7                   0                  0
 36                  15                 15
  5                   0                  0
  2                   0                  0
 26                   5                  5
 29                  12                 12
  0                   0                  0
 32                  14                 14
  3                   0                  0
 38                  21                 21
 39                  15                 15
 10                   4                  4
 18                  11                 11
 21                   7                  7
 24                  27                 27

======================================== [25] 2025-12-03 11:46:01
=== OSD Performance ===
osd  commit_latency(ms)  apply_latency(ms)
 41                   8                  8
 34                  10                 10
 19                  20                 20
 15                  27                 27
 12                   1                  1
 44                   4                  4
 28                   2                  2
 25                   8                  8
 22                  13                 13
  9                   6                  6
 43                  13                 13
 37                   5                  5
 31                  22                 22
 27                   1                  1
 16                  15                 15
 13                  16                 16
 23                  12                 12
 42                   6                  6
 35                   4                  4
  6                   0                  0
  4                   0                  0
 33                  14                 14
 17                   7                  7
  1                   0                  0
 30                  16                 16
 14                   8                  8
 11                   7                  7
 40                  18                 18
  8                   0                  0
 20                  25                 25
  7                   0                  0
 36                  15                 15
  5                   0                  0
  2                   0                  0
 26                  22                 22
 29                  11                 11
  0                   0                  0
 32                  16                 16
  3                   0                  0
 38                  30                 30
 39                  10                 10
 10                   7                  7
 18                  18                 18
 21                  20                 20
 24                  14                 14

======================================== [26] 2025-12-03 11:46:07
=== OSD Performance ===
osd  commit_latency(ms)  apply_latency(ms)
 41                  10                 10
 34                  25                 25
 19                  16                 16
 15                  19                 19
 12                   4                  4
 44                  24                 24
 28                   3                  3
 25                  31                 31
 22                  11                 11
  9                  26                 26
 43                  12                 12
 37                   6                  6
 31                   8                  8
 27                   9                  9
 16                  10                 10
 13                   2                  2
 23                  15                 15
 42                  24                 24
 35                   4                  4
  6                   0                  0
  4                   0                  0
 33                   9                  9
 17                  13                 13
  1                   0                  0
 30                  19                 19
 14                   5                  5
 11                  10                 10
 40                   3                  3
  8                   0                  0
 20                   5                  5
  7                   0                  0
 36                   8                  8
  5                   0                  0
  2                   0                  0
 26                   1                  1
 29                  11                 11
  0                   0                  0
 32                   8                  8
  3                   0                  0
 38                  14                 14
 39                   7                  7
 10                  24                 24
 18                   5                  5
 21                   3                  3
 24                  22                 22

======================================== [27] 2025-12-03 11:46:14
=== OSD Performance ===
osd  commit_latency(ms)  apply_latency(ms)
 41                  13                 13
 34                  13                 13
 19                   2                  2
 15                  15                 15
 12                  19                 19
 44                  22                 22
 28                  10                 10
 25                  21                 21
 22                  16                 16
  9                  19                 19
 43                   1                  1
 37                  27                 27
 31                   7                  7
 27                  11                 11
 16                  18                 18
 13                   7                  7
 23                   4                  4
 42                  13                 13
 35                   5                  5
  6                   0                  0
  4                   0                  0
 33                   6                  6
 17                   8                  8
  1                   0                  0
 30                  13                 13
 14                   5                  5
 11                  14                 14
 40                   6                  6
  8                   0                  0
 20                  13                 13
  7                   0                  0
 36                   4                  4
  5                   0                  0
  2                   0                  0
 26                  10                 10
 29                  26                 26
  0                   0                  0
 32                   4                  4
  3                   0                  0
 38                  13                 13
 39                   1                  1
 10                   5                  5
 18                  12                 12
 21                  12                 12
 24                   7                  7

======================================== [28] 2025-12-03 11:46:21
=== OSD Performance ===
osd  commit_latency(ms)  apply_latency(ms)
 41                  20                 20
 34                  18                 18
 19                   5                  5
 15                  13                 13
 12                   4                  4
 44                  12                 12
 28                   9                  9
 25                  23                 23
 22                  19                 19
  9                  14                 14
 43                  18                 18
 37                  26                 26
 31                   6                  6
 27                  17                 17
 16                  23                 23
 13                  23                 23
 23                   9                  9
 42                  10                 10
 35                   9                  9
  6                   0                  0
  4                   0                  0
 33                   4                  4
 17                   2                  2
  1                   0                  0
 30                   1                  1
 14                  21                 21
 11                  15                 15
 40                  12                 12
  8                   0                  0
 20                  28                 28
  7                   0                  0
 36                  10                 10
  5                   0                  0
  2                   0                  0
 26                  19                 19
 29                  23                 23
  0                   0                  0
 32                  13                 13
  3                   0                  0
 38                  11                 11
 39                  19                 19
 10                   1                  1
 18                  27                 27
 21                  12                 12
 24                   4                  4

======================================== [29] 2025-12-03 11:46:28
=== OSD Performance ===
osd  commit_latency(ms)  apply_latency(ms)
 41                  14                 14
 34                  21                 21
 19                   9                  9
 15                   5                  5
 12                  17                 17
 44                  16                 16
 28                  12                 12
 25                   4                  4
 22                  14                 14
  9                   6                  6
 43                   6                  6
 37                   6                  6
 31                  16                 16
 27                   8                  8
 16                   8                  8
 13                  21                 21
 23                   5                  5
 42                  12                 12
 35                  10                 10
  6                   0                  0
  4                   0                  0
 33                  13                 13
 17                   5                  5
  1                   0                  0
 30                  14                 14
 14                  10                 10
 11                   5                  5
 40                  14                 14
  8                   0                  0
 20                   8                  8
  7                   0                  0
 36                   6                  6
  5                   0                  0
  2                   0                  0
 26                  11                 11
 29                  15                 15
  0                   0                  0
 32                  14                 14
  3                   0                  0
 38                   7                  7
 39                   5                  5
 10                   5                  5
 18                  17                 17
 21                   6                  6
 24                  12                 12

======================================== [30] 2025-12-03 11:46:35
=== OSD Performance ===
osd  commit_latency(ms)  apply_latency(ms)
 41                  13                 13
 34                  11                 11
 19                  20                 20
 15                  13                 13
 12                  10                 10
 44                  16                 16
 28                   4                  4
 25                  11                 11
 22                   5                  5
  9                   5                  5
 43                   1                  1
 37                  11                 11
 31                  21                 21
 27                  15                 15
 16                  16                 16
 13                  39                 39
 23                  16                 16
 42                  25                 25
 35                   5                  5
  6                   0                  0
  4                   0                  0
 33                  25                 25
 17                   8                  8
  1                   0                  0
 30                  17                 17
 14                   2                  2
 11                  25                 25
 40                  22                 22
  8                   0                  0
 20                   4                  4
  7                   0                  0
 36                   6                  6
  5                   0                  0
  2                   0                  0
 26                  19                 19
 29                  10                 10
  0                   0                  0
 32                   2                  2
  3                   0                  0
 38                  10                 10
 39                  10                 10
 10                   7                  7
 18                   4                  4
 21                  28                 28
 24                  13                 13

======================================== [31] 2025-12-03 11:46:42
=== OSD Performance ===
osd  commit_latency(ms)  apply_latency(ms)
 41                   9                  9
 34                   6                  6
 19                   8                  8
 15                  19                 19
 12                  23                 23
 44                  17                 17
