Linux 6.8.0-88-generic (dc1-stor40) 	12/03/25 	_x86_64_	(72 CPU)

avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           1.11    0.00    0.40    0.28    0.00   98.20

Device            r/s     rkB/s   rrqm/s  %rrqm r_await rareq-sz     w/s     wkB/s   wrqm/s  %wrqm w_await wareq-sz     d/s     dkB/s   drqm/s  %drqm d_await dareq-sz     f/s f_await  aqu-sz  %util
dm-0             0.00      0.07     0.00   0.00    0.17    48.80    0.03      0.12     0.00   0.00    0.03     4.64    0.00      0.00     0.00   0.00    0.00     0.00    0.00    0.00    0.00   0.00
dm-1             0.00      0.07     0.00   0.00    0.14    41.58    0.03      0.12     0.00   0.00    0.03     4.64    0.00      0.00     0.00   0.00    0.00     0.00    0.00    0.00    0.00   0.00
dm-10            0.00      0.11     0.00   0.00    0.05   107.91    0.11      0.47     0.00   0.00    0.07     4.21    0.00      0.00     0.00   0.00    0.00     0.00    0.00    0.00    0.00   0.00
dm-11            0.00      0.01     0.00   0.00    0.46    12.69    0.28     16.16     0.00   0.00   12.13    57.70    0.00      0.00     0.00   0.00    0.00     0.00    0.00    0.00    0.00   0.02
dm-12            0.00      0.12     0.00   0.00    0.08   107.46    0.11      0.47     0.00   0.00    0.06     4.21    0.00      0.00     0.00   0.00    0.00     0.00    0.00    0.00    0.00   0.00
dm-13            0.00      0.01     0.00   0.00    0.45    13.43    0.26     14.65     0.00   0.00   11.97    57.33    0.00      0.00     0.00   0.00    0.00     0.00    0.00    0.00    0.00   0.02
dm-14            0.00      0.11     0.00   0.00    0.07   107.91    0.10      0.43     0.00   0.00    0.04     4.23    0.00      0.00     0.00   0.00    0.00     0.00    0.00    0.00    0.00   0.00
dm-15            0.00      0.01     0.00   0.00    0.69    13.85    0.26     14.86     0.00   0.00   11.47    57.40    0.00      0.00     0.00   0.00    0.00     0.00    0.00    0.00    0.00   0.02
dm-16            0.00      0.12     0.00   0.00    0.04   107.46    0.10      0.41     0.00   0.00    0.07     4.25    0.00      0.00     0.00   0.00    0.00     0.00    0.00    0.00    0.00   0.00
dm-17            0.00      0.02     0.00   0.00    0.43    11.63    0.28     16.11     0.00   0.00   11.39    57.64    0.00      0.00     0.00   0.00    0.00     0.00    0.00    0.00    0.00   0.02
dm-18            0.00      0.11     0.00   0.00    0.04   107.91    0.13      0.53     0.00   0.00    0.05     4.19    0.00      0.00     0.00   0.00    0.00     0.00    0.00    0.00    0.00   0.00
dm-19            0.00      0.01     0.00   0.00    0.46    13.14    0.26     14.75     0.00   0.00   12.40    57.38    0.00      0.00     0.00   0.00    0.00     0.00    0.00    0.00    0.00   0.02
dm-2             0.00      0.07     0.00   0.00    0.16    42.08    0.03      0.12     0.00   0.00    0.03     4.63    0.00      0.00     0.00   0.00    0.00     0.00    0.00    0.00    0.00   0.00
dm-20            0.00      0.12     0.00   0.00    0.04   107.46    0.11      0.45     0.00   0.00    0.04     4.22    0.00      0.00     0.00   0.00    0.00     0.00    0.00    0.00    0.00   0.00
dm-21            0.00      0.01     0.00   0.00    0.57    13.28    0.27     15.31     0.00   0.00   11.55    57.52    0.00      0.00     0.00   0.00    0.00     0.00    0.00    0.00    0.00   0.02
dm-22            0.00      0.11     0.00   0.00    0.05   107.91    0.12      0.50     0.00   0.00    0.05     4.20    0.00      0.00     0.00   0.00    0.00     0.00    0.00    0.00    0.00   0.00
