======================================== [1] 2025-12-03 13:23:04
=== OSD Performance ===
osd  commit_latency(ms)  apply_latency(ms)
=== OSD Performance ===
osd  commit_latency(ms)  apply_latency(ms)
 41                  33                 33
 34                  37                 37
 19                  20                 20
 15                   4                  4
 12                  31                 31
 44                  15                 15
 28                   3                  3
 25                  12                 12
 22                  38                 38
  9                   4                  4
 43                  29                 29
 37                  12                 12
 31                  21                 21
 27                  18                 18
 16                   1                  1
 13                  19                 19
 23                   3                  3
 42                  39                 39
 35                  33                 33
  6                   0                  0
  4                   0                  0
 33                  32                 32
 17                  24                 24
  1                   0                  0
 30                  45                 45
 14                  12                 12
 11                  30                 30
 40                  27                 27
  8                   0                  0
 20                  34                 34
  7                   0                  0
 36                  18                 18
  5                   0                  0
  2                   0                  0
 26                  46                 46
 29                  16                 16
  0                   0                  0
 32                  17                 17
  3                   0                  0
 38                  18                 18
 39                  12                 12
 10                  40                 40
 18                  30                 30
 21                  17                 17
 24                  30                 30

======================================== [11] 2025-12-03 13:24:12
=== OSD Performance ===
osd  commit_latency(ms)  apply_latency(ms)
 41                  22                 22
 34                  44                 44
 19                  35                 35
 15                  23                 23
 12                   6                  6
 44                  21                 21
 28                  31                 31
 25                  17                 17
 22                  20                 20
  9                  30                 30
 43                  20                 20
 37                  18                 18
 31                  12                 12
 27                  30                 30
 16                  20                 20
 13                  55                 55
 23                  25                 25
 42                  26                 26
 35                   7                  7
  6                   0                  0
  4                   0                  0
 33                  42                 42
 17                  15                 15
  1                   0                  0
 30                  13                 13
 14                   8                  8
 11                  28                 28
 40                  11                 11
  8                   0                  0
 20                  36                 36
  7                   0                  0
 36                  22                 22
  5                   0                  0
  2                   0                  0
 26                  11                 11
 29                  27                 27
  0                   0                  0
 32                  24                 24
  3                   0                  0
 38                  13                 13
 39                  40                 40
 10                  19                 19
 18                  11                 11
 21                  41                 41
 24                  27                 27

======================================== [12] 2025-12-03 13:24:19
=== OSD Performance ===
osd  commit_latency(ms)  apply_latency(ms)
 41                   9                  9
 34                  28                 28
 19                  11                 11
 15                  32                 32
 12                  13                 13
 44                  12                 12
 28                  26                 26
 25                  26                 26
 22                  17                 17
  9                  18                 18
 43                  33                 33
 37                  14                 14
 31                  28                 28
 27                  12                 12
 16                  15                 15
 13                  21                 21
 23                  25                 25
 42                  42                 42
 35                  21                 21
  6                   0                  0
  4                   0                  0
 33                  35                 35
 17                  32                 32
  1                   0                  0
 30                  36                 36
 14                  13                 13
 11                   7                  7
 40                  31                 31
  8                   0                  0
 20                  24                 24
  7                   0                  0
 36                  20                 20
  5                   0                  0
  2                   0                  0
 26                  18                 18
 29                  28                 28
  0                   0                  0
 32                  16                 16
  3                   0                  0
 38                  20                 20
 39                   4                  4
 10                  55                 55
 18                  21                 21
 21                  18                 18
 24                  21                 21

======================================== [13] 2025-12-03 13:24:26
=== OSD Performance ===
osd  commit_latency(ms)  apply_latency(ms)
 41                  44                 44
 34                  28                 28
 19                  12                 12
 15                  15                 15
 12                  14                 14
 44                  27                 27
 28                  15                 15
 25                  19                 19
 22                   9                  9
  9                   7                  7
 43                  33                 33
 37                  24                 24
 31                   5                  5
 27                  19                 19
 16                   6                  6
 13                  31                 31
 23                  22                 22
 42                  18                 18
 35                   3                  3
  6                   0                  0
  4                   0                  0
 33                  30                 30
 17                  32                 32
  1                   0                  0
 30                  43                 43
 14                  32                 32
 11                  17                 17
 40                   2                  2
  8                   0                  0
 20                   5                  5
  7                   0                  0
 36                   6                  6
  5                   0                  0
  2                   0                  0
 26                  30                 30
 29                  15                 15
  0                   0                  0
 32                  31                 31
  3                   0                  0
 38                  31                 31
 39                  27                 27
 10                  12                 12
 18                  32                 32
 21                  61                 61
 24                   4                  4

======================================== [14] 2025-12-03 13:24:33
=== OSD Performance ===
osd  commit_latency(ms)  apply_latency(ms)
 41                  23                 23
 34                   6                  6
 19                   8                  8
 15                   9                  9
 12                  14                 14
 44                   6                  6
 28                  18                 18
 25                  34                 34
 22                  33                 33
  9                  10                 10
 43                   6                  6
 37                  36                 36
 31                  49                 49
 27                  23                 23
 16                  25                 25
 13                  19                 19
 23                  21                 21
 42                  15                 15
 35                  16                 16
  6                   0                  0
  4                   0                  0
 33                  32                 32
 17                   5                  5
  1                   0                  0
 30                  31                 31
 14                   5                  5
 11                   3                  3
 40                   7                  7
  8                   0                  0
 20                  35                 35
  7                   0                  0
 36                  11                 11
  5                   0                  0
  2                   0                  0
 26                  35                 35
 29                  16                 16
  0                   0                  0
 32                  31                 31
  3                   0                  0
 38                  17                 17
 39                   7                  7
 10                   6                  6
 18                  32                 32
 21                  29                 29
 24                  37                 37

======================================== [15] 2025-12-03 13:24:39
=== OSD Performance ===
osd  commit_latency(ms)  apply_latency(ms)
 41                   7                  7
 34                  59                 59
 19                  23                 23
 15                  33                 33
 12                  23                 23
 44                  48                 48
 28                   3                  3
 25                  18                 18
 22                  11                 11
  9                  46                 46
 43                  25                 25
 37                  27                 27
 31                  16                 16
 27                   7                  7
 16                  27                 27
 13                  13                 13
 23                  33                 33
 42                  10                 10
 35                   3                  3
  6                   0                  0
  4                   0                  0
 33                   8                  8
 17                  10                 10
  1                   0                  0
 30                  35                 35
 14                  27                 27
 11                  17                 17
 40                  16                 16
  8                   0                  0
 20                  13                 13
  7                   0                  0
 36                   5                  5
  5                   0                  0
  2                   0                  0
 26                   4                  4
 29                  17                 17
  0                   0                  0
 32                  45                 45
  3                   0                  0
 38                  20                 20
 39                  27                 27
 10                  35                 35
 18                  32                 32
 21                  33                 33
 24                  27                 27

======================================== [16] 2025-12-03 13:24:47
=== OSD Performance ===
osd  commit_latency(ms)  apply_latency(ms)
 41                  12                 12
 34                  16                 16
 19                  25                 25
 15                  21                 21
 12                   8                  8
 44                  21                 21
 28                  18                 18
 25                  28                 28
 22                  18                 18
  9                  17                 17
 43                  29                 29
 37                  22                 22
 31                  15                 15
 27                  34                 34
 16                  19                 19
 13                  15                 15
 23                  16                 16
 42                  22                 22
 35                  45                 45
  6                   0                  0
  4                   0                  0
 33                   8                  8
 17                  50                 50
  1                   0                  0
 30                  28                 28
 14                  31                 31
 11                  24                 24
 40                  51                 51
  8                   0                  0
 20                  18                 18
  7                   0                  0
 36                  26                 26
  5                   0                  0
  2                   0                  0
 26                   4                  4
 29                  42                 42
  0                   0                  0
 32                  26                 26
  3                   0                  0
 38                  35                 35
 39                   5                  5
 10                  33                 33
 18                  10                 10
 21                  36                 36
 24                  16                 16

======================================== [17] 2025-12-03 13:24:53
=== OSD Performance ===
osd  commit_latency(ms)  apply_latency(ms)
 41                  16                 16
 34                  23                 23
 19                  38                 38
 15                  22                 22
 12                  12                 12
 44                  43                 43
 28                  39                 39
 25                  17                 17
 22                  34                 34
  9                  14                 14
 43                  35                 35
 37                  20                 20
 31                  20                 20
 27                  30                 30
 16                  37                 37
 13                  27                 27
 23                  17                 17
 42                  31                 31
 35                  18                 18
  6                   0                  0
  4                   0                  0
 33                  28                 28
 17                  16                 16
  1                   0                  0
 30                  23                 23
 14                  10                 10
 11                  33                 33
 40                  28                 28
  8                   0                  0
 20                  12                 12
  7                   0                  0
 36                  13                 13
  5                   0                  0
  2                   0                  0
 26                  34                 34
 29                  20                 20
  0                   0                  0
 32                  50                 50
  3                   0                  0
 38                  15                 15
 39                   4                  4
 10                   6                  6
 18                  24                 24
 21                  11                 11
 24                  22                 22

======================================== [18] 2025-12-03 13:25:00
=== OSD Performance ===
osd  commit_latency(ms)  apply_latency(ms)
 41                  10                 10
 34                  16                 16
 19                   5                  5
 15                  12                 12
 12                  22                 22
 44                  22                 22
 28                  21                 21
 25                   5                  5
 22                  30                 30
  9                  26                 26
 43                   5                  5
 37                   6                  6
 31                  19                 19
 27                  42                 42
 16                  41                 41
 13                  18                 18
 23                  36                 36
 42                  26                 26
 35                  32                 32
  6                   0                  0
  4                   0                  0
 33                  16                 16
 17                  24                 24
  1                   0                  0
 30                   7                  7
 14                  20                 20
 11                  19                 19
 40                  13                 13
  8                   0                  0
 20                  35                 35
  7                   0                  0
 36                  29                 29
  5                   0                  0
  2                   0                  0
 26                  14                 14
 29                  26                 26
  0                   0                  0
 32                  13                 13
  3                   0                  0
 38                  34                 34
 39                  43                 43
 10                  42                 42
 18                  23                 23
 21                   7                  7
 24                  15                 15

======================================== [19] 2025-12-03 13:25:07
=== OSD Performance ===
osd  commit_latency(ms)  apply_latency(ms)
 41                  35                 35
 34                  45                 45
 19                  15                 15
 15                  16                 16
 12                  20                 20
 44                  14                 14
 28                  29                 29
 25                  12                 12
 22                  17                 17
  9                  43                 43
 43                   6                  6
 37                   5                  5
 31                  17                 17
 27                  21                 21
 16                  26                 26
 13                  12                 12
 23                   5                  5
 42                  20                 20
 35                  31                 31
  6                   0                  0
  4                   0                  0
 33                   5                  5
 17                  36                 36
  1                   0                  0
 30                   8                  8
 14                  22                 22
 11                  26                 26
 40                  43                 43
  8                   0                  0
 20                  29                 29
  7                   0                  0
 36                  39                 39
  5                   0                  0
  2                   0                  0
 26                  20                 20
 29                  30                 30
  0                   0                  0
 32                   4                  4
  3                   0                  0
 38                  22                 22
 39                  11                 11
 10                  29                 29
 18                  13                 13
 21                  15                 15
 24                  30                 30

======================================== [20] 2025-12-03 13:25:14
=== OSD Performance ===
osd  commit_latency(ms)  apply_latency(ms)
 41                  22                 22
 34                  19                 19
 19                  14                 14
 15                  21                 21
 12                  38                 38
 44                  34                 34
 28                  23                 23
 25                  10                 10
 22                  20                 20
  9                  14                 14
 43                  12                 12
 37                  20                 20
 31                  10                 10
 27                   9                  9
 16                  35                 35
 13                  36                 36
 23                  22                 22
 42                  22                 22
 35                  24                 24
  6                   0                  0
  4                   0                  0
 33                  35                 35
 17                  34                 34
  1                   0                  0
 30                  11                 11
 14                  50                 50
 11                  24                 24
 40                  38                 38
  8                   0                  0
 20                  10                 10
  7                   0                  0
 36                  27                 27
  5                   0                  0
  2                   0                  0
 26                  36                 36
 29                  22                 22
  0                   0                  0
 32                   5                  5
  3                   0                  0
 38                  49                 49
 39                  23                 23
 10                  25                 25
 18                  58                 58
 21                  42                 42
 24                  14                 14

======================================== [21] 2025-12-03 13:25:21
=== OSD Performance ===
osd  commit_latency(ms)  apply_latency(ms)
 41                  13                 13
 34                  21                 21
 19                  32                 32
 15                   5                  5
 12                  13                 13
 44                  20                 20
 28                  37                 37
 25                  16                 16
 22                   5                  5
  9                  14                 14
 43                  30                 30
 37                  74                 74
 31                  25                 25
 27                  13                 13
 16                  32                 32
 13                  49                 49
 23                  12                 12
 42                  19                 19
 35                  30                 30
  6                   0                  0
  4                   0                  0
 33                  27                 27
 17                  24                 24
  1                   0                  0
 30                  13                 13
 14                   1                  1
 11                  37                 37
 40                  19                 19
  8                   0                  0
 20                  43                 43
  7                   0                  0
 36                  14                 14
  5                   0                  0
  2                   0                  0
 26                  12                 12
 29                   8                  8
  0                   0                  0
 32                  36                 36
  3                   0                  0
 38                  28                 28
 39                   7                  7
 10                  18                 18
 18                  35                 35
 21                   6                  6
 24                   9                  9

======================================== [22] 2025-12-03 13:25:28
=== OSD Performance ===
osd  commit_latency(ms)  apply_latency(ms)
 41                   4                  4
 34                   6                  6
 19                  11                 11
 15                  27                 27
 12                  12                 12
 44                  22                 22
 28                  18                 18
 25                   9                  9
 22                  17                 17
  9                   8                  8
 43                  47                 47
 37                  21                 21
 31                  13                 13
 27                  33                 33
 16                  33                 33
 13                  17                 17
 23                   4                  4
 42                  26                 26
 35                  23                 23
  6                   0                  0
  4                   0                  0
 33                  22                 22
 17                  25                 25
  1                   0                  0
 30                  28                 28
 14                  24                 24
 11                  29                 29
 40                   5                  5
  8                   0                  0
 20                  17                 17
  7                   0                  0
 36                  21                 21
  5                   0                  0
  2                   0                  0
 26                  12                 12
 29                  14                 14
  0                   0                  0
 32                   9                  9
  3                   0                  0
 38                  43                 43
 39                   7                  7
 10                  38                 38
 18                  47                 47
 21                  13                 13
 24                  34                 34

======================================== [23] 2025-12-03 13:25:35
=== OSD Performance ===
osd  commit_latency(ms)  apply_latency(ms)
 41                  30                 30
 34                  46                 46
 19                   6                  6
 15                  28                 28
 12                  28                 28
 44                   7                  7
 28                   6                  6
 25                  38                 38
 22                  31                 31
  9                   3                  3
 43                   6                  6
 37                  22                 22
 31                  24                 24
 27                  19                 19
 16                  45                 45
 13                  17                 17
 23                  18                 18
 42                  24                 24
 35                  49                 49
  6                   0                  0
  4                   0                  0
 33                  25                 25
 17                   9                  9
  1                   0                  0
 30                  12                 12
 14                  21                 21
 11                  49                 49
 40                  19                 19
  8                   0                  0
 20                  31                 31
  7                   0                  0
 36                  30                 30
  5                   0                  0
  2                   0                  0
 26                  24                 24
 29                  14                 14
  0                   0                  0
 32                  13                 13
  3                   0                  0
 38                  33                 33
 39                  16                 16
 10                  31                 31
 18                  12                 12
 21                  23                 23
 24                  10                 10

======================================== [24] 2025-12-03 13:25:41
=== OSD Performance ===
osd  commit_latency(ms)  apply_latency(ms)
 41                  38                 38
 34                  40                 40
 19                  25                 25
 15                  26                 26
 12                  15                 15
 44                  15                 15
 28                   1                  1
 25                  11                 11
 22                   8                  8
  9                  19                 19
 43                  47                 47
 37                   4                  4
 31                  21                 21
 27                  20                 20
 16                   6                  6
 13                   9                  9
 23                  22                 22
 42                  51                 51
 35                  10                 10
  6                   0                  0
  4                   0                  0
 33                  14                 14
 17                  15                 15
  1                   0                  0
 30                   9                  9
 14                  26                 26
 11                  40                 40
 40                  17                 17
  8                   0                  0
 20                   5                  5
  7                   0                  0
 36                  12                 12
  5                   0                  0
  2                   0                  0
 26                  12                 12
 29                   9                  9
  0                   0                  0
 32                  51                 51
  3                   0                  0
 38                  10                 10
 39                  40                 40
 10                  36                 36
 18                   9                  9
 21                  17                 17
 24                  27                 27

======================================== [25] 2025-12-03 13:25:48
=== OSD Performance ===
osd  commit_latency(ms)  apply_latency(ms)
 41                  27                 27
 34                  25                 25
 19                   6                  6
 15                  26                 26
 12                   5                  5
 44                  67                 67
 28                  34                 34
 25                   4                  4
 22                  31                 31
  9                  35                 35
 43                  40                 40
 37                  31                 31
 31                  33                 33
 27                   6                  6
 16                  18                 18
 13                  25                 25
 23                  27                 27
 42                  24                 24
 35                  28                 28
  6                   0                  0
  4                   0                  0
 33                  15                 15
 17                   8                  8
  1                   0                  0
 30                  23                 23
 14                  12                 12
 11                  21                 21
 40                   4                  4
  8                   0                  0
 20                  33                 33
  7                   0                  0
 36                  18                 18
  5                   0                  0
  2                   0                  0
 26                  16                 16
 29                  33                 33
  0                   0                  0
 32                   8                  8
  3                   0                  0
 38                  19                 19
 39                  11                 11
 10                  27                 27
 18                  12                 12
 21                   5                  5
 24                  20                 20

======================================== [26] 2025-12-03 13:25:55
=== OSD Performance ===
osd  commit_latency(ms)  apply_latency(ms)
 41                  18                 18
 34                  22                 22
 19                  10                 10
 15                  21                 21
 12                  13                 13
 44                  20                 20
 28                   2                  2
 25                   4                  4
 22                   6                  6
  9                  38                 38
 43                  45                 45
 37                  15                 15
 31                  19                 19
 27                  22                 22
 16                  59                 59
 13                  45                 45
 23                   9                  9
 42                  17                 17
 35                  15                 15
  6                   0                  0
  4                   0                  0
 33                  29                 29
 17                  13                 13
  1                   0                  0
 30                  17                 17
 14                  40                 40
 11                  43                 43
 40                  25                 25
  8                   0                  0
 20                  19                 19
  7                   0                  0
 36                  38                 38
  5                   0                  0
  2                   0                  0
 26                  51                 51
 29                  50                 50
  0                   0                  0
 32                   7                  7
  3                   0                  0
 38                  12                 12
 39                   8                  8
 10                  14                 14
 18                   6                  6
 21                  10                 10
 24                  41                 41

======================================== [27] 2025-12-03 13:26:02
=== OSD Performance ===
osd  commit_latency(ms)  apply_latency(ms)
 41                   2                  2
 34                  17                 17
 19                  17                 17
 15                  21                 21
 12                  24                 24
 44                  16                 16
 28                  11                 11
 25                  31                 31
 22                   5                  5
  9                  19                 19
 43                  22                 22
 37                   6                  6
 31                  29                 29
 27                  30                 30
 16                  22                 22
 13                  23                 23
 23                  11                 11
 42                  19                 19
 35                  41                 41
  6                   0                  0
  4                   0                  0
 33                  17                 17
 17                   3                  3
  1                   0                  0
 30                   4                  4
 14                  48                 48
 11                  36                 36
 40                  24                 24
  8                   0                  0
 20                  62                 62
  7                   0                  0
 36                  17                 17
  5                   0                  0
  2                   0                  0
 26                  21                 21
 29                   9                  9
  0                   0                  0
 32                  30                 30
  3                   0                  0
 38                  47                 47
 39                  31                 31
 10                  16                 16
 18                  14                 14
 21                  62                 62
 24                  10                 10

======================================== [28] 2025-12-03 13:26:09
=== OSD Performance ===
osd  commit_latency(ms)  apply_latency(ms)
 41                  28                 28
 34                  15                 15
 19                  20                 20
 15                  27                 27
 12                   8                  8
 44                  19                 19
 28                  29                 29
 25                  13                 13
 22                  10                 10
  9                   5                  5
 43                  51                 51
 37                  15                 15
 31                  28                 28
 27                  37                 37
 16                  37                 37
 13                  29                 29
 23                  16                 16
 42                  55                 55
 35                  14                 14
  6                   0                  0
  4                   0                  0
 33                  39                 39
 17                  29                 29
  1                   0                  0
 30                  23                 23
 14                  24                 24
 11                   9                  9
 40                   3                  3
  8                   0                  0
 20                  22                 22
  7                   0                  0
 36                  25                 25
  5                   0                  0
  2                   0                  0
 26                  10                 10
 29                  17                 17
  0                   0                  0
 32                  27                 27
  3                   0                  0
 38                   5                  5
 39                  31                 31
 10                  20                 20
 18                  21                 21
 21                   9                  9
 24                  20                 20

======================================== [29] 2025-12-03 13:26:16
=== OSD Performance ===
osd  commit_latency(ms)  apply_latency(ms)
 41                  19                 19
 34                  24                 24
 19                   7                  7
 15                  13                 13
 12                   6                  6
 44                  30                 30
 28                   8                  8
 25                   5                  5
 22                   5                  5
  9                  10                 10
 43                  32                 32
 37                   8                  8
 31                  30                 30
 27                  12                 12
 16                  33                 33
 13                  19                 19
 23                  31                 31
 42                  13                 13
 35                  18                 18
  6                   0                  0
  4                   0                  0
 33                  32                 32
 17                  25                 25
  1                   0                  0
 30                   6                  6
 14                  41                 41
 11                  31                 31
 40                  28                 28
  8                   0                  0
 20                  19                 19
  7                   0                  0
 36                   7                  7
  5                   0                  0
  2                   0                  0
 26                  11                 11
 29                   7                  7
  0                   0                  0
 32                  24                 24
  3                   0                  0
 38                  43                 43
 39                  38                 38
 10                  16                 16
 18                  16                 16
 21                   8                  8
 24                  26                 26

======================================== [30] 2025-12-03 13:26:22
=== OSD Performance ===
osd  commit_latency(ms)  apply_latency(ms)
 41                  27                 27
 34                  45                 45
 19                  19                 19
 15                  11                 11
 12                  38                 38
 44                  22                 22
 28                   5                  5
 25                  27                 27
 22                  46                 46
  9                  28                 28
 43                  39                 39
 37                  22                 22
 31                  46                 46
 27                  19                 19
 16                  12                 12
 13                  21                 21
 23                  10                 10
 42                  14                 14
 35                  17                 17
  6                   0                  0
  4                   0                  0
 33                  17                 17
 17                  17                 17
  1                   0                  0
 30                  16                 16
 14                  63                 63
 11                  19                 19
 40                   8                  8
  8                   0                  0
 20                   4                  4
  7                   0                  0
 36                  17                 17
  5                   0                  0
  2                   0                  0
 26                   6                  6
 29                  19                 19
  0                   0                  0
 32                  18                 18
  3                   0                  0
 38                  18                 18
 39                  13                 13
 10                  16                 16
 18                  18                 18
 21                   5                  5
 24                  17                 17

======================================== [31] 2025-12-03 13:26:30
=== OSD Performance ===
osd  commit_latency(ms)  apply_latency(ms)
 41                  19                 19
 34                  25                 25
 19                  20                 20
 15                  27                 27
 12                  49                 49
 44                  23                 23
