======================================== [1] 2025-12-05 10:21:45
=== OSD Performance ===
osd  commit_latency(ms)  apply_latency(ms)
 21                   2                  2
 42                   1                  1
 40                   2                  2
 11                   2                  2
  6                   0                  0
 35                   2                  2
 32                   2                  2
  3                   0                  0
 29                   2                  2
  0                   0                  0
 23                   2                  2
  7                   0                  0
 17                   1                  1
  4                   0                  0
 37                   2                  2
  8                   0                  0
  5                   0                  0
 34                   2                  2
  2                   0                  0
 31                   2                  2
 19                   2                  2
 14                   2                  2
 43                   1                  1
  1                   0                  0
 10                   1                  1
 12                   3                  3
 41                   2                  2
 18                   4                  4
 26                   3                  3
 15                   2                  2
 28                   2                  2

======================================== [11] 2025-12-05 10:22:56
=== OSD Performance ===
osd  commit_latency(ms)  apply_latency(ms)
 36                   1                  1
 44                   2                  2
 27                   2                  2
 20                   1                  1
 16                   2                  2
 13                   1                  1
 39                   2                  2
 30                   1                  1
  9                   2                  2
 38                   3                  3
 33                   2                  2
 25                   2                  2
 24                   2                  2
 22                   1                  1
 21                   1                  1
 42                   3                  3
 40                   2                  2
 11                   3                  3
  6                   0                  0
 35                   2                  2
 32                   2                  2
  3                   0                  0
 29                   3                  3
  0                   0                  0
 23                   3                  3
  7                   0                  0
 17                   2                  2
  4                   0                  0
 37                   2                  2
  8                   0                  0
  5                   0                  0
 34                   3                  3
  2                   0                  0
 31                   2                  2
 19                   1                  1
 14                   2                  2
 43                   3                  3
  1                   0                  0
 10                   2                  2
 12                   2                  2
 41                   2                  2
 18                   2                  2
 26                   1                  1
 15                   2                  2
 28                   2                  2

======================================== [12] 2025-12-05 10:23:03
=== OSD Performance ===
osd  commit_latency(ms)  apply_latency(ms)
 36                   1                  1
 44                   2                  2
 27                   1                  1
 20                   2                  2
 16                   1                  1
 13                   2                  2
 39                   1                  1
 30                   2                  2
  9                   2                  2
 38                   1                  1
 33                   1                  1
 25                   2                  2
 24                   2                  2
 22                   1                  1
 21                   3                  3
 42                   3                  3
 40                   2                  2
 11                   2                  2
  6                   0                  0
 35                   2                  2
 32                   2                  2
  3                   0                  0
 29                   2                  2
  0                   0                  0
 23                   3                  3
  7                   0                  0
 17                   2                  2
  4                   0                  0
 37                   3                  3
  8                   0                  0
  5                   0                  0
 34                   3                  3
  2                   0                  0
 31                   2                  2
 19                   3                  3
 14                   2                  2
 43                   3                  3
  1                   0                  0
 10                   2                  2
 12                   2                  2
 41                   2                  2
 18                   2                  2
 26                   1                  1
 15                   3                  3
 28                   1                  1

======================================== [13] 2025-12-05 10:23:11
=== OSD Performance ===
osd  commit_latency(ms)  apply_latency(ms)
 36                   1                  1
 44                   2                  2
 27                   2                  2
 20                   1                  1
 16                   1                  1
 13                   2                  2
 39                   1                  1
 30                   2                  2
  9                   2                  2
 38                   2                  2
 33                   1                  1
 25                   2                  2
 24                   3                  3
 22                   2                  2
 21                   2                  2
 42                   2                  2
 40                   2                  2
 11                   2                  2
  6                   0                  0
 35                   3                  3
 32                   2                  2
  3                   0                  0
 29                   3                  3
  0                   0                  0
 23                   3                  3
  7                   0                  0
 17                   2                  2
  4                   0                  0
 37                   2                  2
  8                   0                  0
  5                   0                  0
 34                   4                  4
  2                   0                  0
 31                   2                  2
 19                   2                  2
 14                   2                  2
 43                   2                  2
  1                   0                  0
 10                   2                  2
 12                   2                  2
 41                   2                  2
 18                   2                  2
 26                   2                  2
 15                   2                  2
 28                   1                  1

======================================== [14] 2025-12-05 10:23:18
=== OSD Performance ===
osd  commit_latency(ms)  apply_latency(ms)
 36                   1                  1
 44                   2                  2
 27                   1                  1
 20                   1                  1
 16                   1                  1
 13                   1                  1
 39                   1                  1
 30                   2                  2
  9                   1                  1
 38                   2                  2
 33                   2                  2
 25                   3                  3
 24                   2                  2
 22                   2                  2
 21                   2                  2
 42                   2                  2
 40                   2                  2
 11                   3                  3
  6                   0                  0
 35                   2                  2
 32                   2                  2
  3                   0                  0
 29                   2                  2
  0                   0                  0
 23                   2                  2
  7                   0                  0
 17                   2                  2
  4                   0                  0
 37                   2                  2
  8                   0                  0
  5                   0                  0
 34                   4                  4
  2                   0                  0
 31                   3                  3
 19                   2                  2
 14                   3                  3
 43                   3                  3
  1                   0                  0
 10                   2                  2
 12                   2                  2
 41                   1                  1
 18                   2                  2
 26                   2                  2
 15                   2                  2
 28                   2                  2

======================================== [15] 2025-12-05 10:23:25
=== OSD Performance ===
osd  commit_latency(ms)  apply_latency(ms)
 36                   1                  1
 44                   2                  2
 27                   1                  1
 20                   4                  4
 16                   2                  2
 13                   2                  2
 39                   1                  1
 30                   2                  2
  9                   2                  2
 38                   2                  2
 33                   2                  2
 25                   2                  2
 24                   3                  3
 22                   1                  1
 21                   2                  2
 42                   2                  2
 40                   2                  2
 11                   3                  3
  6                   0                  0
 35                   3                  3
 32                   4                  4
  3                   0                  0
 29                   1                  1
  0                   0                  0
 23                   3                  3
  7                   0                  0
 17                   2                  2
  4                   0                  0
 37                   2                  2
  8                   0                  0
  5                   0                  0
 34                   2                  2
  2                   0                  0
 31                   2                  2
 19                   2                  2
 14                   3                  3
 43                   3                  3
  1                   0                  0
 10                   2                  2
 12                   3                  3
 41                   1                  1
 18                   1                  1
 26                   3                  3
 15                   1                  1
 28                   2                  2

======================================== [16] 2025-12-05 10:23:32
=== OSD Performance ===
osd  commit_latency(ms)  apply_latency(ms)
 36                   1                  1
 44                   2                  2
 27                   1                  1
 20                   1                  1
 16                   1                  1
 13                   1                  1
 39                   1                  1
 30                   2                  2
  9                   1                  1
 38                   1                  1
 33                   2                  2
 25                   2                  2
 24                   2                  2
 22                   2                  2
 21                   2                  2
 42                   2                  2
 40                   1                  1
 11                   2                  2
  6                   0                  0
 35                   2                  2
 32                   3                  3
  3                   0                  0
 29                   2                  2
  0                   0                  0
 23                   2                  2
  7                   0                  0
 17                   2                  2
  4                   0                  0
 37                   3                  3
  8                   0                  0
  5                   0                  0
 34                   2                  2
  2                   0                  0
 31                   1                  1
 19                   2                  2
 14                   2                  2
 43                   2                  2
  1                   0                  0
 10                   2                  2
 12                   3                  3
 41                   3                  3
 18                   2                  2
 26                   1                  1
 15                   2                  2
 28                   2                  2

======================================== [17] 2025-12-05 10:23:39
=== OSD Performance ===
osd  commit_latency(ms)  apply_latency(ms)
 36                   1                  1
 44                   2                  2
 27                   1                  1
 20                   2                  2
 16                   1                  1
 13                   2                  2
 39                   2                  2
 30                   1                  1
  9                   1                  1
 38                   2                  2
 33                   2                  2
 25                   2                  2
 24                   2                  2
 22                   2                  2
 21                   2                  2
 42                   2                  2
 40                   2                  2
 11                   3                  3
  6                   0                  0
 35                   2                  2
 32                   2                  2
  3                   0                  0
 29                   3                  3
  0                   0                  0
 23                   3                  3
  7                   0                  0
 17                   2                  2
  4                   0                  0
 37                   2                  2
  8                   0                  0
  5                   0                  0
 34                   2                  2
  2                   0                  0
 31                   2                  2
 19                   3                  3
 14                   1                  1
 43                   2                  2
  1                   0                  0
 10                   2                  2
 12                   2                  2
 41                   2                  2
 18                   3                  3
 26                   2                  2
 15                   2                  2
 28                   1                  1

======================================== [18] 2025-12-05 10:23:46
=== OSD Performance ===
osd  commit_latency(ms)  apply_latency(ms)
 36                   1                  1
 44                   1                  1
 27                   1                  1
 20                   2                  2
 16                   1                  1
 13                   1                  1
 39                   2                  2
 30                   2                  2
  9                   1                  1
 38                   2                  2
 33                   1                  1
 25                   2                  2
 24                   3                  3
 22                   2                  2
 21                   2                  2
 42                   4                  4
 40                   1                  1
 11                   2                  2
  6                   0                  0
 35                   3                  3
 32                   2                  2
  3                   0                  0
 29                   3                  3
  0                   0                  0
 23                   2                  2
  7                   0                  0
 17                   3                  3
  4                   0                  0
 37                   3                  3
  8                   0                  0
  5                   0                  0
 34                   2                  2
  2                   0                  0
 31                   2                  2
 19                   2                  2
 14                   2                  2
 43                   2                  2
  1                   0                  0
 10                   2                  2
 12                   3                  3
 41                   2                  2
 18                   2                  2
 26                   3                  3
 15                   3                  3
 28                   2                  2

======================================== [19] 2025-12-05 10:23:54
=== OSD Performance ===
osd  commit_latency(ms)  apply_latency(ms)
 36                   1                  1
 44                   1                  1
 27                   1                  1
 20                   2                  2
 16                   1                  1
 13                   1                  1
 39                   1                  1
 30                   2                  2
  9                   3                  3
 38                   1                  1
 33                   1                  1
 25                   2                  2
 24                   3                  3
 22                   1                  1
 21                   2                  2
 42                   2                  2
 40                   1                  1
 11                   2                  2
  6                   0                  0
 35                   2                  2
 32                   3                  3
  3                   0                  0
 29                   2                  2
  0                   0                  0
 23                   3                  3
  7                   0                  0
 17                   2                  2
  4                   0                  0
 37                   2                  2
  8                   0                  0
  5                   0                  0
 34                   2                  2
  2                   0                  0
 31                   2                  2
 19                   2                  2
 14                   2                  2
 43                   2                  2
  1                   0                  0
 10                   3                  3
 12                   2                  2
 41                   2                  2
 18                   2                  2
 26                   2                  2
 15                   2                  2
 28                   1                  1

======================================== [20] 2025-12-05 10:24:00
=== OSD Performance ===
osd  commit_latency(ms)  apply_latency(ms)
 36                   1                  1
 44                   2                  2
 27                   1                  1
 20                   1                  1
 16                   1                  1
 13                   2                  2
 39                   1                  1
 30                   2                  2
  9                   2                  2
 38                   3                  3
 33                   2                  2
 25                   2                  2
 24                   2                  2
 22                   2                  2
 21                   2                  2
 42                   2                  2
 40                   1                  1
 11                   2                  2
  6                   0                  0
 35                   2                  2
 32                   2                  2
  3                   0                  0
 29                   3                  3
  0                   0                  0
 23                   2                  2
  7                   0                  0
 17                   3                  3
  4                   0                  0
 37                   2                  2
  8                   0                  0
  5                   0                  0
 34                   3                  3
  2                   0                  0
 31                   2                  2
 19                   3                  3
 14                   2                  2
 43                   2                  2
  1                   0                  0
 10                   3                  3
 12                   2                  2
 41                   1                  1
 18                   2                  2
 26                   1                  1
 15                   2                  2
 28                   3                  3

======================================== [21] 2025-12-05 10:24:07
=== OSD Performance ===
osd  commit_latency(ms)  apply_latency(ms)
 36                   1                  1
 44                   1                  1
 27                   2                  2
 20                   1                  1
 16                   1                  1
 13                   1                  1
 39                   1                  1
 30                   2                  2
  9                   1                  1
 38                   1                  1
 33                   2                  2
 25                   2                  2
 24                   4                  4
 22                   1                  1
 21                   1                  1
 42                   2                  2
 40                   1                  1
 11                   2                  2
  6                   0                  0
 35                   2                  2
 32                   2                  2
  3                   0                  0
 29                   2                  2
  0                   0                  0
 23                   3                  3
  7                   0                  0
 17                   3                  3
  4                   0                  0
 37                   2                  2
  8                   0                  0
  5                   0                  0
 34                   3                  3
  2                   0                  0
 31                   2                  2
 19                   2                  2
 14                   2                  2
 43                   1                  1
  1                   0                  0
 10                   2                  2
 12                   3                  3
 41                   2                  2
 18                   2                  2
 26                   3                  3
 15                   2                  2
 28                   1                  1

======================================== [22] 2025-12-05 10:24:15
=== OSD Performance ===
osd  commit_latency(ms)  apply_latency(ms)
 36                   2                  2
 44                   1                  1
 27                   1                  1
 20                   1                  1
 16                   1                  1
 13                   1                  1
 39                   2                  2
 30                   2                  2
  9                   2                  2
 38                   2                  2
 33                   2                  2
 25                   2                  2
 24                   2                  2
 22                   2                  2
 21                   3                  3
 42                   2                  2
 40                   2                  2
 11                   2                  2
  6                   0                  0
 35                   1                  1
 32                   2                  2
  3                   0                  0
 29                   3                  3
  0                   0                  0
 23                   3                  3
  7                   0                  0
 17                   3                  3
  4                   0                  0
 37                   1                  1
  8                   0                  0
  5                   0                  0
 34                   2                  2
  2                   0                  0
 31                   1                  1
 19                   3                  3
 14                   2                  2
 43                   1                  1
  1                   0                  0
 10                   2                  2
 12                   2                  2
 41                   2                  2
 18                   2                  2
 26                   1                  1
 15                   2                  2
 28                   2                  2

======================================== [23] 2025-12-05 10:24:22
=== OSD Performance ===
osd  commit_latency(ms)  apply_latency(ms)
 36                   2                  2
 44                   1                  1
 27                   1                  1
 20                   1                  1
 16                   1                  1
 13                   1                  1
 39                   1                  1
 30                   2                  2
  9                   1                  1
 38                   2                  2
 33                   2                  2
 25                   3                  3
 24                   2                  2
 22                   1                  1
 21                   2                  2
 42                   2                  2
 40                   2                  2
 11                   3                  3
  6                   0                  0
 35                   3                  3
 32                   2                  2
  3                   0                  0
 29                   2                  2
  0                   0                  0
 23                   2                  2
  7                   0                  0
 17                   3                  3
  4                   0                  0
 37                   2                  2
  8                   0                  0
  5                   0                  0
 34                   2                  2
  2                   0                  0
 31                   2                  2
 19                   3                  3
 14                   2                  2
 43                   2                  2
  1                   0                  0
 10                   2                  2
 12                   3                  3
 41                   1                  1
 18                   2                  2
 26                   2                  2
 15                   2                  2
 28                   2                  2

======================================== [24] 2025-12-05 10:24:29
=== OSD Performance ===
osd  commit_latency(ms)  apply_latency(ms)
 36                   2                  2
 44                   2                  2
 27                   1                  1
 20                   2                  2
 16                   1                  1
 13                   2                  2
 39                   1                  1
 30                   1                  1
  9                   2                  2
 38                   1                  1
 33                   1                  1
 25                   2                  2
 24                   3                  3
 22                   2                  2
 21                   1                  1
 42                   2                  2
 40                   2                  2
 11                   3                  3
  6                   0                  0
 35                   2                  2
 32                   2                  2
  3                   0                  0
 29                   3                  3
  0                   0                  0
 23                   2                  2
  7                   0                  0
 17                   2                  2
  4                   0                  0
 37                   2                  2
  8                   0                  0
  5                   0                  0
 34                   2                  2
  2                   0                  0
 31                   3                  3
 19                   3                  3
 14                   2                  2
 43                   2                  2
  1                   0                  0
 10                   2                  2
 12                   2                  2
 41                   1                  1
 18                   3                  3
 26                   2                  2
 15                   2                  2
 28                   2                  2

======================================== [25] 2025-12-05 10:24:37
=== OSD Performance ===
osd  commit_latency(ms)  apply_latency(ms)
 36                   2                  2
 44                   2                  2
 27                   2                  2
 20                   1                  1
 16                   1                  1
 13                   1                  1
 39                   1                  1
 30                   2                  2
  9                   1                  1
 38                   2                  2
 33                   1                  1
 25                   1                  1
 24                   2                  2
 22                   1                  1
 21                   2                  2
 42                   3                  3
 40                   2                  2
 11                   3                  3
  6                   0                  0
 35                   2                  2
 32                   3                  3
  3                   0                  0
 29                   2                  2
  0                   0                  0
 23                   3                  3
  7                   0                  0
 17                   2                  2
  4                   0                  0
 37                   3                  3
  8                   0                  0
  5                   0                  0
 34                   3                  3
  2                   0                  0
 31                   1                  1
 19                   2                  2
 14                   4                  4
 43                   2                  2
  1                   0                  0
 10                   3                  3
 12                   2                  2
 41                   1                  1
 18                   2                  2
 26                   1                  1
 15                   2                  2
 28                   2                  2

======================================== [26] 2025-12-05 10:24:44
=== OSD Performance ===
osd  commit_latency(ms)  apply_latency(ms)
 36                   2                  2
 44                   2                  2
 27                   1                  1
 20                   2                  2
 16                   1                  1
 13                   1                  1
 39                   1                  1
 30                   2                  2
  9                   2                  2
 38                   1                  1
 33                   1                  1
 25                   2                  2
 24                   1                  1
 22                   1                  1
 21                   2                  2
 42                   2                  2
 40                   1                  1
 11                   2                  2
  6                   0                  0
 35                   2                  2
 32                   2                  2
  3                   0                  0
 29                   2                  2
  0                   0                  0
 23                   3                  3
  7                   0                  0
 17                   2                  2
  4                   0                  0
 37                   2                  2
  8                   0                  0
  5                   0                  0
 34                   2                  2
  2                   0                  0
 31                   2                  2
 19                   3                  3
 14                   1                  1
 43                   2                  2
  1                   0                  0
 10                   2                  2
 12                   3                  3
 41                   3                  3
 18                   2                  2
 26                   2                  2
 15                   1                  1
 28                   1                  1

======================================== [27] 2025-12-05 10:24:51
=== OSD Performance ===
osd  commit_latency(ms)  apply_latency(ms)
 36                   1                  1
 44                   2                  2
 27                   1                  1
 20                   1                  1
 16                   1                  1
 13                   1                  1
 39                   1                  1
 30                   1                  1
  9                   2                  2
 38                   2                  2
 33                   2                  2
 25                   3                  3
 24                   3                  3
 22                   2                  2
 21                   2                  2
 42                   2                  2
 40                   2                  2
 11                   2                  2
  6                   0                  0
 35                   2                  2
 32                   2                  2
  3                   0                  0
 29                   2                  2
  0                   0                  0
 23                   2                  2
  7                   0                  0
 17                   2                  2
  4                   0                  0
 37                   2                  2
  8                   0                  0
  5                   0                  0
 34                   2                  2
  2                   0                  0
 31                   1                  1
 19                   2                  2
 14                   2                  2
 43                   2                  2
  1                   0                  0
 10                   3                  3
 12                   3                  3
 41                   2                  2
 18                   3                  3
 26                   2                  2
 15                   1                  1
 28                   2                  2

======================================== [28] 2025-12-05 10:24:58
=== OSD Performance ===
osd  commit_latency(ms)  apply_latency(ms)
 36                   2                  2
 44                   1                  1
 27                   1                  1
 20                   1                  1
 16                   1                  1
 13                   1                  1
 39                   1                  1
 30                   2                  2
  9                   2                  2
 38                   1                  1
 33                   2                  2
 25                   2                  2
 24                   2                  2
 22                   1                  1
 21                   2                  2
 42                   2                  2
 40                   3                  3
 11                   2                  2
  6                   0                  0
 35                   1                  1
 32                   2                  2
  3                   0                  0
 29                   2                  2
  0                   0                  0
 23                   2                  2
  7                   0                  0
 17                   2                  2
  4                   0                  0
 37                   2                  2
  8                   0                  0
  5                   0                  0
 34                   2                  2
  2                   0                  0
 31                   1                  1
 19                   3                  3
 14                   2                  2
 43                   2                  2
  1                   0                  0
 10                   2                  2
 12                   2                  2
 41                   2                  2
 18                   2                  2
 26                   1                  1
 15                   2                  2
 28                   1                  1

======================================== [29] 2025-12-05 10:25:05
=== OSD Performance ===
osd  commit_latency(ms)  apply_latency(ms)
 36                   1                  1
 44                   2                  2
 27                   1                  1
 20                   2                  2
 16                   2                  2
 13                   2                  2
 39                   1                  1
 30                   1                  1
  9                   2                  2
 38                   1                  1
 33                   2                  2
 25                   1                  1
 24                   1                  1
 22                   1                  1
 21                   1                  1
 42                   2                  2
 40                   3                  3
 11                   2                  2
  6                   0                  0
 35                   1                  1
 32                   2                  2
  3                   0                  0
 29                   3                  3
  0                   0                  0
 23                   2                  2
  7                   0                  0
 17                   2                  2
  4                   0                  0
 37                   2                  2
  8                   0                  0
  5                   0                  0
 34                   1                  1
  2                   0                  0
 31                   2                  2
 19                   3                  3
 14                   2                  2
 43                   2                  2
  1                   0                  0
 10                   2                  2
 12                   2                  2
 41                   2                  2
 18                   2                  2
 26                   2                  2
 15                   3                  3
 28                   2                  2

======================================== [30] 2025-12-05 10:25:12
=== OSD Performance ===
osd  commit_latency(ms)  apply_latency(ms)
 36                   2                  2
 44                   1                  1
 27                   2                  2
 20                   1                  1
 16                   1                  1
 13                   1                  1
 39                   1                  1
 30                   2                  2
  9                   1                  1
 38                   2                  2
 33                   2                  2
 25                   3                  3
 24                   2                  2
 22                   1                  1
 21                   2                  2
 42                   2                  2
 40                   3                  3
 11                   2                  2
  6                   0                  0
 35                   2                  2
 32                   2                  2
  3                   0                  0
 29                   2                  2
  0                   0                  0
 23                   2                  2
  7                   0                  0
 17                   3                  3
  4                   0                  0
 37                   2                  2
  8                   0                  0
  5                   0                  0
 34                   2                  2
  2                   0                  0
 31                   2                  2
 19                   3                  3
 14                   2                  2
 43                   2                  2
  1                   0                  0
 10                   2                  2
 12                   2                  2
 41                   2                  2
 18                   2                  2
 26                   2                  2
 15                   2                  2
 28                   2                  2

======================================== [31] 2025-12-05 10:25:19
=== OSD Performance ===
osd  commit_latency(ms)  apply_latency(ms)
 36                   1                  1
 44                   2                  2
 27                   2                  2
 20                   1                  1
 16                   1                  1
 13                   1                  1
