Linux 6.8.0-88-generic (dc1-stor40) 	12/05/25 	_x86_64_	(72 CPU)

avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           0.86    0.00    0.45    0.05    0.00   98.64

Device            r/s     rkB/s   rrqm/s  %rrqm r_await rareq-sz     w/s     wkB/s   wrqm/s  %wrqm w_await wareq-sz     d/s     dkB/s   drqm/s  %drqm d_await dareq-sz     f/s f_await  aqu-sz  %util
dm-0             0.01      0.22     0.00   0.00    0.24    42.08    0.09      0.44     0.00   0.00    0.04     4.73    0.00      0.00     0.00   0.00    0.00     0.00    0.00    0.00    0.00   0.00
dm-1             0.01      0.22     0.00   0.00    0.18    36.27    0.09      0.41     0.00   0.00    0.03     4.80    0.00      0.00     0.00   0.00    0.00     0.00    0.00    0.00    0.00   0.00
dm-10            0.00      0.35     0.00   0.00    0.15   107.91   13.20     54.73     0.00   0.00    0.04     4.15    0.00      0.00     0.00   0.00    0.00     0.00    0.00    0.00    0.00   0.02
dm-11            0.25      1.02     0.00   0.00   16.17     4.12    4.43     24.39     0.00   0.00    3.02     5.50    0.00      0.00     0.00   0.00    0.00     0.00    0.00    0.00    0.02   0.24
dm-12            0.00      0.35     0.00   0.00    0.11   107.91   12.83     53.14     0.00   0.00    0.04     4.14    0.00      0.00     0.00   0.00    0.00     0.00    0.00    0.00    0.00   0.02
dm-13            0.27      1.12     0.00   0.00    7.78     4.11    4.41     24.86     0.00   0.00    2.64     5.63    0.00      0.00     0.00   0.00    0.00     0.00    0.00    0.00    0.01   0.22
dm-14            0.00      0.35     0.00   0.00    0.14   107.91   13.17     54.57     0.00   0.00    0.04     4.14    0.00      0.00     0.00   0.00    0.00     0.00    0.00    0.00    0.00   0.02
dm-15            0.27      1.09     0.00   0.00    8.77     4.12    4.64     25.05     0.00   0.00    2.85     5.40    0.00      0.00     0.00   0.00    0.00     0.00    0.00    0.00    0.02   0.25
dm-16            0.00      0.35     0.00   0.00    0.15   107.91   13.39     55.51     0.00   0.00    0.04     4.14    0.00      0.00     0.00   0.00    0.00     0.00    0.00    0.00    0.00   0.02
dm-17            0.26      1.06     0.00   0.00    7.27     4.12    4.50     24.50     0.00   0.00    2.59     5.45    0.00      0.00     0.00   0.00    0.00     0.00    0.00    0.00    0.01   0.22
dm-18            0.00      0.35     0.00   0.00    0.08   107.91   14.11     58.42     0.00   0.00    0.04     4.14    0.00      0.00     0.00   0.00    0.00     0.00    0.00    0.00    0.00   0.02
dm-19            0.25      1.04     0.00   0.00    7.00     4.12    4.58     25.17     0.00   0.00    2.45     5.49    0.00      0.00     0.00   0.00    0.00     0.00    0.00    0.00    0.01   0.21
dm-2             0.01      0.22     0.00   0.00    0.15    40.38    0.09      0.41     0.00   0.00    0.02     4.79    0.00      0.00     0.00   0.00    0.00     0.00    0.00    0.00    0.00   0.00
dm-20            0.00      0.35     0.00   0.00    0.14   107.91   13.63     56.52     0.00   0.00    0.04     4.15    0.00      0.00     0.00   0.00    0.00     0.00    0.00    0.00    0.00   0.02
dm-21            0.30      1.24     0.00   0.00   21.70     4.10    4.64     25.06     0.00   0.00    2.61     5.40    0.00      0.00     0.00   0.00    0.00     0.00    0.00    0.00    0.02   0.21
dm-22            0.00      0.35     0.00   0.00    0.10   107.91   13.88     57.62     0.00   0.00    0.04     4.15    0.00      0.00     0.00   0.00    0.00     0.00    0.00    0.00    0.00   0.02
dm-23            0.31      1.26     0.00   0.00    6.75     4.10    4.75     25.48     0.00   0.00    2.46     5.37    0.00      0.00     0.00   0.00    0.00     0.00    0.00    0.00    0.01   0.23
