======================================== [1] 2025-12-05 11:32:37
=== OSD Performance ===
osd  commit_latency(ms)  apply_latency(ms)
 10                   1                  1
 42                   2                  2
 13                   2                  2
  9                   1                  1
  8                   0                  0
 37                   2                  2
 19                   1                  1
 40                   2                  2
  5                   0                  0
 28                   2                  2

======================================== [7] 2025-12-05 11:33:20
=== OSD Performance ===
osd  commit_latency(ms)  apply_latency(ms)
 26                   2                  2
 23                   2                  2
 41                   2                  2
 38                   3                  3
 29                   4                  4
 20                   3                  3
 17                   3                  3
 14                   1                  1
 44                   1                  1
 35                   3                  3
 34                   3                  3
 32                   4                  4
 25                   1                  1
 22                   2                  2
 11                   3                  3
 43                   2                  2
  7                   0                  0
 36                   3                  3
  4                   0                  0
 33                   2                  2
 24                   5                  5
 15                   2                  2
 21                   3                  3
 18                   2                  2
 12                   2                  2
  6                   0                  0
 27                   2                  2
  1                   0                  0
 30                   1                  1
 16                   2                  2
  3                   0                  0
  0                   0                  0
 31                   2                  2
  2                   0                  0
 39                   2                  2
 10                   2                  2
 42                   2                  2
 13                   1                  1
  9                   2                  2
  8                   0                  0
 37                   3                  3
 19                   2                  2
 40                   1                  1
  5                   0                  0
 28                   1                  1

======================================== [8] 2025-12-05 11:33:27
=== OSD Performance ===
osd  commit_latency(ms)  apply_latency(ms)
 26                   3                  3
 23                   2                  2
 41                   3                  3
 38                   5                  5
 29                   2                  2
 20                   3                  3
 17                   2                  2
 14                   1                  1
 44                   1                  1
 35                   3                  3
 34                   1                  1
 32                   4                  4
 25                   1                  1
 22                   2                  2
 11                   2                  2
 43                   2                  2
  7                   0                  0
 36                   2                  2
  4                   0                  0
 33                   2                  2
 24                   3                  3
 15                   2                  2
 21                   5                  5
 18                   3                  3
 12                   3                  3
  6                   0                  0
 27                   2                  2
  1                   0                  0
 30                   2                  2
 16                   1                  1
  3                   0                  0
  0                   0                  0
 31                   1                  1
  2                   0                  0
 39                   2                  2
 10                   2                  2
 42                   2                  2
 13                   2                  2
  9                   2                  2
  8                   0                  0
 37                   3                  3
 19                   2                  2
 40                   2                  2
  5                   0                  0
 28                   2                  2

======================================== [9] 2025-12-05 11:33:34
=== OSD Performance ===
osd  commit_latency(ms)  apply_latency(ms)
 26                   2                  2
 23                   3                  3
 41                   2                  2
 38                   3                  3
 29                   3                  3
 20                   2                  2
 17                   2                  2
 14                   1                  1
 44                   2                  2
 35                   2                  2
 34                   2                  2
 32                   3                  3
 25                   2                  2
 22                   2                  2
 11                   2                  2
 43                   2                  2
  7                   0                  0
 36                   2                  2
  4                   0                  0
 33                   3                  3
 24                   3                  3
 15                   1                  1
 21                   3                  3
 18                   2                  2
 12                   4                  4
  6                   0                  0
 27                   3                  3
  1                   0                  0
 30                   2                  2
 16                   1                  1
  3                   0                  0
  0                   0                  0
 31                   1                  1
  2                   0                  0
 39                   2                  2
 10                   2                  2
 42                   2                  2
 13                   1                  1
  9                   3                  3
  8                   0                  0
 37                   3                  3
 19                   1                  1
 40                   2                  2
  5                   0                  0
 28                   2                  2

======================================== [10] 2025-12-05 11:33:41
=== OSD Performance ===
osd  commit_latency(ms)  apply_latency(ms)
 26                   2                  2
 23                   6                  6
 41                   3                  3
 38                   2                  2
 29                   2                  2
 20                   2                  2
 17                   2                  2
 14                   1                  1
 44                   1                  1
 35                   5                  5
 34                   2                  2
 32                   5                  5
 25                   1                  1
 22                   1                  1
 11                   5                  5
 43                   3                  3
  7                   0                  0
 36                   1                  1
  4                   0                  0
 33                   2                  2
 24                   3                  3
 15                   2                  2
 21                   3                  3
 18                   2                  2
 12                   3                  3
  6                   0                  0
 27                   3                  3
  1                   0                  0
 30                   2                  2
 16                   1                  1
  3                   0                  0
  0                   0                  0
 31                   1                  1
  2                   0                  0
 39                   3                  3
 10                   1                  1
 42                   1                  1
 13                   1                  1
  9                   1                  1
  8                   0                  0
 37                   2                  2
 19                   2                  2
 40                   1                  1
  5                   0                  0
 28                   2                  2

======================================== [11] 2025-12-05 11:33:48
=== OSD Performance ===
osd  commit_latency(ms)  apply_latency(ms)
 26                   3                  3
 23                   4                  4
 41                   2                  2
 38                   2                  2
 29                   2                  2
 20                   2                  2
 17                   2                  2
 14                   1                  1
 44                   2                  2
 35                   2                  2
 34                   2                  2
 32                   3                  3
 25                   2                  2
 22                   2                  2
 11                   2                  2
 43                   1                  1
  7                   0                  0
 36                   2                  2
  4                   0                  0
 33                   4                  4
 24                   4                  4
 15                   2                  2
 21                   3                  3
 18                   3                  3
 12                   2                  2
  6                   0                  0
 27                   3                  3
  1                   0                  0
 30                   2                  2
 16                   2                  2
  3                   0                  0
  0                   0                  0
 31                   2                  2
  2                   0                  0
 39                   2                  2
 10                   2                  2
 42                   2                  2
 13                   1                  1
  9                   2                  2
  8                   0                  0
 37                   3                  3
 19                   2                  2
 40                   2                  2
  5                   0                  0
 28                   2                  2

======================================== [12] 2025-12-05 11:33:55
=== OSD Performance ===
osd  commit_latency(ms)  apply_latency(ms)
 26                   2                  2
 23                   2                  2
 41                   3                  3
 38                   2                  2
 29                   2                  2
 20                   1                  1
 17                   2                  2
 14                   2                  2
 44                   2                  2
 35                   3                  3
 34                   2                  2
 32                   3                  3
 25                   2                  2
 22                   2                  2
 11                   3                  3
 43                   1                  1
  7                   0                  0
 36                   2                  2
  4                   0                  0
 33                   3                  3
 24                   4                  4
 15                   3                  3
 21                   4                  4
 18                   2                  2
 12                   2                  2
  6                   0                  0
 27                   2                  2
  1                   0                  0
 30                   3                  3
 16                   2                  2
  3                   0                  0
  0                   0                  0
 31                   1                  1
  2                   0                  0
 39                   2                  2
 10                   3                  3
 42                   2                  2
 13                   2                  2
  9                   3                  3
  8                   0                  0
 37                   2                  2
 19                   2                  2
 40                   1                  1
  5                   0                  0
 28                   2                  2

======================================== [13] 2025-12-05 11:34:02
=== OSD Performance ===
osd  commit_latency(ms)  apply_latency(ms)
 26                   1                  1
 23                   4                  4
 41                   2                  2
 38                   3                  3
 29                   2                  2
 20                   2                  2
 17                   3                  3
 14                   2                  2
 44                   1                  1
 35                   2                  2
 34                   2                  2
 32                   2                  2
 25                   1                  1
 22                   2                  2
 11                   2                  2
 43                   1                  1
  7                   0                  0
 36                   2                  2
  4                   0                  0
 33                   3                  3
 24                   4                  4
 15                   5                  5
 21                   7                  7
 18                   4                  4
 12                   2                  2
  6                   0                  0
 27                   1                  1
  1                   0                  0
 30                   3                  3
 16                   1                  1
  3                   0                  0
  0                   0                  0
 31                   2                  2
  2                   0                  0
 39                   1                  1
 10                   2                  2
 42                   2                  2
 13                   1                  1
  9                   2                  2
  8                   0                  0
 37                   2                  2
 19                   2                  2
 40                   1                  1
  5                   0                  0
 28                   3                  3

======================================== [14] 2025-12-05 11:34:09
=== OSD Performance ===
osd  commit_latency(ms)  apply_latency(ms)
 26                   2                  2
 23                   2                  2
 41                   2                  2
 38                   2                  2
 29                   2                  2
 20                   2                  2
 17                   2                  2
 14                   1                  1
 44                   2                  2
 35                   2                  2
 34                   2                  2
 32                   2                  2
 25                   1                  1
 22                   2                  2
 11                   3                  3
 43                   3                  3
  7                   0                  0
 36                   3                  3
  4                   0                  0
 33                   1                  1
 24                   2                  2
 15                   2                  2
 21                   3                  3
 18                   3                  3
 12                   2                  2
  6                   0                  0
 27                   2                  2
  1                   0                  0
 30                   2                  2
 16                   1                  1
  3                   0                  0
  0                   0                  0
 31                   2                  2
  2                   0                  0
 39                   2                  2
 10                   3                  3
 42                   3                  3
 13                   1                  1
  9                   2                  2
  8                   0                  0
 37                   2                  2
 19                   2                  2
 40                   1                  1
  5                   0                  0
 28                   1                  1

======================================== [15] 2025-12-05 11:34:16
=== OSD Performance ===
osd  commit_latency(ms)  apply_latency(ms)
 26                   3                  3
 23                   3                  3
 41                   1                  1
 38                   2                  2
 29                   3                  3
 20                   3                  3
 17                   2                  2
 14                   2                  2
 44                   2                  2
 35                   2                  2
 34                   2                  2
 32                   2                  2
 25                   2                  2
 22                   2                  2
 11                   3                  3
 43                   2                  2
  7                   0                  0
 36                   1                  1
  4                   0                  0
 33                   3                  3
 24                   5                  5
 15                   2                  2
 21                   5                  5
 18                   3                  3
 12                   2                  2
  6                   0                  0
 27                   2                  2
  1                   0                  0
 30                   1                  1
 16                   1                  1
  3                   0                  0
  0                   0                  0
 31                   2                  2
  2                   0                  0
 39                   3                  3
 10                   2                  2
 42                   3                  3
 13                   1                  1
  9                   2                  2
  8                   0                  0
 37                   3                  3
 19                   1                  1
 40                   2                  2
  5                   0                  0
 28                   1                  1

======================================== [16] 2025-12-05 11:34:24
=== OSD Performance ===
osd  commit_latency(ms)  apply_latency(ms)
 26                   3                  3
 23                   5                  5
 41                   1                  1
 38                   3                  3
 29                   2                  2
 20                   3                  3
 17                   3                  3
 14                   2                  2
 44                   1                  1
 35                   3                  3
 34                   2                  2
 32                   3                  3
 25                   1                  1
 22                   1                  1
 11                   4                  4
 43                   1                  1
  7                   0                  0
 36                   2                  2
  4                   0                  0
 33                   3                  3
 24                   3                  3
 15                   2                  2
 21                   1                  1
 18                   2                  2
 12                   2                  2
  6                   0                  0
 27                   3                  3
  1                   0                  0
 30                   1                  1
 16                   1                  1
  3                   0                  0
  0                   0                  0
 31                   2                  2
  2                   0                  0
 39                   2                  2
 10                   2                  2
 42                   2                  2
 13                   1                  1
  9                   2                  2
  8                   0                  0
 37                   2                  2
 19                   2                  2
 40                   2                  2
  5                   0                  0
 28                   1                  1

======================================== [17] 2025-12-05 11:34:31
=== OSD Performance ===
osd  commit_latency(ms)  apply_latency(ms)
 26                   3                  3
 23                   4                  4
 41                   1                  1
 38                   1                  1
 29                   1                  1
 20                   1                  1
 17                   3                  3
 14                   1                  1
 44                   2                  2
 35                   4                  4
 34                   2                  2
 32                   4                  4
 25                   2                  2
 22                   1                  1
 11                   2                  2
 43                   1                  1
  7                   0                  0
 36                   2                  2
  4                   0                  0
 33                   2                  2
 24                   4                  4
 15                   4                  4
 21                   2                  2
 18                   2                  2
 12                   2                  2
  6                   0                  0
 27                   3                  3
  1                   0                  0
 30                   2                  2
 16                   2                  2
  3                   0                  0
  0                   0                  0
 31                   1                  1
  2                   0                  0
 39                   2                  2
 10                   1                  1
 42                   1                  1
 13                   1                  1
  9                   3                  3
  8                   0                  0
 37                   3                  3
 19                   2                  2
 40                   2                  2
  5                   0                  0
 28                   1                  1

======================================== [18] 2025-12-05 11:34:38
=== OSD Performance ===
osd  commit_latency(ms)  apply_latency(ms)
 26                   4                  4
 23                   3                  3
 41                   2                  2
 38                   1                  1
 29                   2                  2
 20                   2                  2
 17                   2                  2
 14                   1                  1
 44                   2                  2
 35                   3                  3
 34                   2                  2
 32                   2                  2
 25                   1                  1
 22                   2                  2
 11                   4                  4
 43                   2                  2
  7                   0                  0
 36                   1                  1
  4                   0                  0
 33                   3                  3
 24                   4                  4
 15                   2                  2
 21                   5                  5
 18                   1                  1
 12                   2                  2
  6                   0                  0
 27                   3                  3
  1                   0                  0
 30                   3                  3
 16                   2                  2
  3                   0                  0
  0                   0                  0
 31                   2                  2
  2                   0                  0
 39                   2                  2
 10                   1                  1
 42                   3                  3
 13                   1                  1
  9                   1                  1
  8                   0                  0
 37                   2                  2
 19                   2                  2
 40                   2                  2
  5                   0                  0
 28                   2                  2

======================================== [19] 2025-12-05 11:34:45
=== OSD Performance ===
osd  commit_latency(ms)  apply_latency(ms)
 26                   2                  2
 23                   4                  4
 41                   2                  2
 38                   2                  2
 29                   3                  3
 20                   1                  1
 17                   3                  3
 14                   2                  2
 44                   2                  2
 35                   3                  3
 34                   2                  2
 32                   3                  3
 25                   1                  1
 22                   1                  1
 11                   2                  2
 43                   1                  1
  7                   0                  0
 36                   2                  2
  4                   0                  0
 33                   3                  3
 24                   3                  3
 15                   3                  3
 21                   4                  4
 18                   2                  2
 12                   2                  2
  6                   0                  0
 27                   2                  2
  1                   0                  0
 30                   3                  3
 16                   1                  1
  3                   0                  0
  0                   0                  0
 31                   1                  1
  2                   0                  0
 39                   2                  2
 10                   1                  1
 42                   2                  2
 13                   1                  1
  9                   2                  2
  8                   0                  0
 37                   2                  2
 19                   2                  2
 40                   2                  2
  5                   0                  0
 28                   1                  1

======================================== [20] 2025-12-05 11:34:52
=== OSD Performance ===
osd  commit_latency(ms)  apply_latency(ms)
 26                   3                  3
 23                   5                  5
 41                   4                  4
 38                   2                  2
 29                   3                  3
 20                   2                  2
 17                   3                  3
 14                   2                  2
 44                   2                  2
 35                   3                  3
 34                   2                  2
 32                   2                  2
 25                   1                  1
 22                   2                  2
 11                   3                  3
 43                   2                  2
  7                   0                  0
 36                   3                  3
  4                   0                  0
 33                   2                  2
 24                   2                  2
 15                   2                  2
 21                   4                  4
 18                   3                  3
 12                   3                  3
  6                   0                  0
 27                   2                  2
  1                   0                  0
 30                   2                  2
 16                   2                  2
  3                   0                  0
  0                   0                  0
 31                   1                  1
  2                   0                  0
 39                   1                  1
 10                   2                  2
 42                   2                  2
 13                   1                  1
  9                   1                  1
  8                   0                  0
 37                   3                  3
 19                   1                  1
 40                   1                  1
  5                   0                  0
 28                   1                  1

======================================== [21] 2025-12-05 11:34:59
=== OSD Performance ===
osd  commit_latency(ms)  apply_latency(ms)
 26                   2                  2
 23                   2                  2
 41                   2                  2
 38                   3                  3
 29                   2                  2
 20                   2                  2
 17                   3                  3
 14                   1                  1
 44                   2                  2
 35                   4                  4
 34                   2                  2
 32                   3                  3
 25                   1                  1
 22                   2                  2
 11                   3                  3
 43                   2                  2
  7                   0                  0
 36                   2                  2
  4                   0                  0
 33                   1                  1
 24                   3                  3
 15                   2                  2
 21                   4                  4
 18                   2                  2
 12                   2                  2
  6                   0                  0
 27                   3                  3
  1                   0                  0
 30                   2                  2
 16                   2                  2
  3                   0                  0
  0                   0                  0
 31                   1                  1
  2                   0                  0
 39                   2                  2
 10                   1                  1
 42                   2                  2
 13                   1                  1
  9                   2                  2
  8                   0                  0
 37                   2                  2
 19                   1                  1
 40                   1                  1
  5                   0                  0
 28                   1                  1

======================================== [22] 2025-12-05 11:35:07
=== OSD Performance ===
osd  commit_latency(ms)  apply_latency(ms)
 26                   3                  3
 23                   2                  2
 41                   3                  3
 38                   3                  3
 29                   2                  2
 20                   2                  2
 17                   2                  2
 14                   2                  2
 44                   2                  2
 35                   3                  3
 34                   2                  2
 32                   3                  3
 25                   1                  1
 22                   2                  2
 11                   2                  2
 43                   2                  2
  7                   0                  0
 36                   2                  2
  4                   0                  0
 33                   2                  2
 24                   4                  4
 15                   3                  3
 21                   2                  2
 18                   2                  2
 12                   2                  2
  6                   0                  0
 27                   4                  4
  1                   0                  0
 30                   3                  3
 16                   1                  1
  3                   0                  0
  0                   0                  0
 31                   2                  2
  2                   0                  0
 39                   2                  2
 10                   2                  2
 42                   2                  2
 13                   1                  1
  9                   2                  2
  8                   0                  0
 37                   3                  3
 19                   1                  1
 40                   3                  3
  5                   0                  0
 28                   1                  1

======================================== [23] 2025-12-05 11:35:13
=== OSD Performance ===
osd  commit_latency(ms)  apply_latency(ms)
 26                   3                  3
 23                   4                  4
 41                   2                  2
 38                   1                  1
 29                   3                  3
 20                   2                  2
 17                   1                  1
 14                   2                  2
 44                   2                  2
 35                   1                  1
 34                   3                  3
 32                   2                  2
 25                   2                  2
 22                   2                  2
 11                   4                  4
 43                   2                  2
  7                   0                  0
 36                   2                  2
  4                   0                  0
 33                   2                  2
 24                   3                  3
 15                   2                  2
 21                   2                  2
 18                   2                  2
 12                   3                  3
  6                   0                  0
 27                   4                  4
  1                   0                  0
 30                   2                  2
 16                   1                  1
  3                   0                  0
  0                   0                  0
 31                   2                  2
  2                   0                  0
 39                   2                  2
 10                   1                  1
 42                   2                  2
 13                   1                  1
  9                   2                  2
  8                   0                  0
 37                   2                  2
 19                   1                  1
 40                   2                  2
  5                   0                  0
 28                   2                  2

======================================== [24] 2025-12-05 11:35:20
=== OSD Performance ===
osd  commit_latency(ms)  apply_latency(ms)
 26                   2                  2
 23                   2                  2
 41                   1                  1
 38                   2                  2
 29                   2                  2
 20                   2                  2
 17                   3                  3
 14                   1                  1
 44                   2                  2
 35                   2                  2
 34                   2                  2
 32                   3                  3
 25                   1                  1
 22                   2                  2
 11                   4                  4
 43                   1                  1
  7                   0                  0
 36                   1                  1
  4                   0                  0
 33                   3                  3
 24                   5                  5
 15                   3                  3
 21                   2                  2
 18                   2                  2
 12                   2                  2
  6                   0                  0
 27                   2                  2
  1                   0                  0
 30                   1                  1
 16                   2                  2
  3                   0                  0
  0                   0                  0
 31                   2                  2
  2                   0                  0
 39                   2                  2
 10                   1                  1
 42                   2                  2
 13                   1                  1
  9                   1                  1
  8                   0                  0
 37                   2                  2
 19                   2                  2
 40                   2                  2
  5                   0                  0
 28                   3                  3

======================================== [25] 2025-12-05 11:35:28
=== OSD Performance ===
osd  commit_latency(ms)  apply_latency(ms)
 26                   2                  2
 23                   4                  4
 41                   2                  2
 38                   3                  3
 29                   1                  1
 20                   2                  2
 17                   2                  2
 14                   2                  2
 44                   1                  1
 35                   2                  2
 34                   2                  2
 32                   2                  2
 25                   1                  1
 22                   2                  2
 11                   2                  2
 43                   2                  2
  7                   0                  0
 36                   2                  2
  4                   0                  0
 33                   2                  2
 24                   3                  3
 15                   2                  2
 21                   2                  2
 18                   2                  2
 12                   2                  2
  6                   0                  0
 27                   2                  2
  1                   0                  0
 30                   4                  4
 16                   2                  2
  3                   0                  0
  0                   0                  0
 31                   1                  1
  2                   0                  0
 39                   2                  2
 10                   1                  1
 42                   3                  3
 13                   1                  1
  9                   3                  3
  8                   0                  0
 37                   2                  2
 19                   2                  2
 40                   1                  1
  5                   0                  0
 28                   4                  4

======================================== [26] 2025-12-05 11:35:35
=== OSD Performance ===
osd  commit_latency(ms)  apply_latency(ms)
 26                   1                  1
 23                   3                  3
 41                   2                  2
 38                   2                  2
 29                   1                  1
 20                   2                  2
 17                   1                  1
 14                   1                  1
 44                   1                  1
 35                   2                  2
 34                   2                  2
 32                   3                  3
 25                   2                  2
 22                   2                  2
 11                   3                  3
 43                   4                  4
  7                   0                  0
 36                   1                  1
  4                   0                  0
 33                   2                  2
 24                   3                  3
 15                   3                  3
 21                   2                  2
 18                   2                  2
 12                   1                  1
  6                   0                  0
 27                   2                  2
  1                   0                  0
 30                   1                  1
 16                   1                  1
  3                   0                  0
  0                   0                  0
 31                   4                  4
  2                   0                  0
 39                   2                  2
 10                   2                  2
 42                   2                  2
 13                   2                  2
  9                   2                  2
  8                   0                  0
 37                   4                  4
 19                   5                  5
 40                   2                  2
  5                   0                  0
 28                   4                  4

======================================== [27] 2025-12-05 11:35:42
=== OSD Performance ===
osd  commit_latency(ms)  apply_latency(ms)
 26                   2                  2
 23                   2                  2
 41                   3                  3
 38                   4                  4
 29                   2                  2
 20                   3                  3
 17                   3                  3
 14                   1                  1
 44                   2                  2
 35                   3                  3
 34                   1                  1
 32                   3                  3
 25                   1                  1
 22                   2                  2
 11                   3                  3
 43                   1                  1
  7                   0                  0
 36                   2                  2
  4                   0                  0
 33                   4                  4
 24                   3                  3
 15                   2                  2
 21                   2                  2
 18                   3                  3
 12                   2                  2
  6                   0                  0
 27                   4                  4
  1                   0                  0
 30                   2                  2
 16                   2                  2
  3                   0                  0
  0                   0                  0
 31                   2                  2
  2                   0                  0
 39                   1                  1
 10                   2                  2
 42                   1                  1
 13                   1                  1
  9                   1                  1
  8                   0                  0
 37                   2                  2
 19                   2                  2
 40                   2                  2
  5                   0                  0
 28                   2                  2

======================================== [28] 2025-12-05 11:35:49
=== OSD Performance ===
osd  commit_latency(ms)  apply_latency(ms)
 26                   2                  2
 23                   3                  3
 41                   3                  3
 38                   2                  2
 29                   2                  2
 20                   3                  3
 17                   2                  2
 14                   2                  2
 44                   1                  1
 35                   2                  2
 34                   2                  2
 32                   3                  3
 25                   1                  1
 22                   2                  2
 11                   4                  4
 43                   1                  1
  7                   0                  0
 36                   2                  2
  4                   0                  0
 33                   1                  1
 24                   4                  4
 15                   3                  3
 21                   4                  4
 18                   2                  2
 12                   2                  2
  6                   0                  0
 27                   5                  5
  1                   0                  0
 30                   2                  2
 16                   1                  1
  3                   0                  0
  0                   0                  0
 31                   3                  3
  2                   0                  0
 39                   2                  2
 10                   2                  2
 42                   1                  1
 13                   1                  1
  9                   3                  3
  8                   0                  0
 37                   3                  3
 19                   1                  1
 40                   2                  2
  5                   0                  0
 28                   2                  2

======================================== [29] 2025-12-05 11:35:56
=== OSD Performance ===
osd  commit_latency(ms)  apply_latency(ms)
 26                   2                  2
 23                   2                  2
 41                   2                  2
 38                   2                  2
 29                   2                  2
 20                   3                  3
 17                   2                  2
 14                   2                  2
 44                   1                  1
 35                   3                  3
 34                   3                  3
 32                   3                  3
 25                   2                  2
 22                   2                  2
 11                   3                  3
 43                   1                  1
  7                   0                  0
 36                   1                  1
  4                   0                  0
 33                   2                  2
 24                   3                  3
 15                   2                  2
 21                   2                  2
 18                   3                  3
 12                   1                  1
  6                   0                  0
 27                   2                  2
  1                   0                  0
 30                   2                  2
 16                   1                  1
  3                   0                  0
  0                   0                  0
 31                   1                  1
  2                   0                  0
 39                   2                  2
 10                   1                  1
 42                   2                  2
 13                   2                  2
  9                   2                  2
  8                   0                  0
 37                   2                  2
 19                   2                  2
 40                   2                  2
  5                   0                  0
 28                   1                  1

======================================== [30] 2025-12-05 11:36:03
=== OSD Performance ===
osd  commit_latency(ms)  apply_latency(ms)
 26                   2                  2
 23                   2                  2
 41                   2                  2
 38                   3                  3
 29                   2                  2
 20                   3                  3
 17                   2                  2
 14                   2                  2
 44                   3                  3
 35                   2                  2
 34                   1                  1
 32                   3                  3
 25                   2                  2
 22                   2                  2
 11                   3                  3
 43                   2                  2
  7                   0                  0
 36                   1                  1
  4                   0                  0
 33                   2                  2
 24                   4                  4
 15                   2                  2
 21                   2                  2
 18                   3                  3
 12                   3                  3
  6                   0                  0
 27                   2                  2
  1                   0                  0
 30                   2                  2
 16                   2                  2
  3                   0                  0
  0                   0                  0
 31                   3                  3
  2                   0                  0
 39                   2                  2
 10                   2                  2
 42                   2                  2
 13                   1                  1
  9                   2                  2
  8                   0                  0
 37                   3                  3
 19                   2                  2
 40                   2                  2
  5                   0                  0
 28                   2                  2

======================================== [31] 2025-12-05 11:36:11
=== OSD Performance ===
osd  commit_latency(ms)  apply_latency(ms)
 26                   1                  1
 23                   3                  3
 41                   2                  2
 38                   3                  3
 29                   2                  2
 20                   3                  3
