======================================== [1] 2025-12-04 13:46:53
=== OSD Performance ===
osd  commit_latency(ms)  apply_latency(ms)
=== OSD Performance ===
osd  commit_latency(ms)  apply_latency(ms)
 41                  11                 11
 34                   8                  8
 19                  13                 13
 15                  14                 14
 12                  11                 11
 44                  14                 14
 28                  14                 14
 25                  16                 16
 22                  21                 21
  9                   6                  6
 43                  15                 15
 37                  21                 21
 31                   7                  7
 27                   7                  7
 16                  12                 12
 13                  17                 17
 23                  19                 19
 42                  13                 13
 35                  11                 11
  6                   0                  0
  4                   0                  0
 33                  18                 18
 17                  15                 15
  1                   0                  0
 30                  21                 21
 14                  14                 14
 11                  14                 14
 40                  19                 19
  8                   0                  0
 20                  17                 17
  7                   0                  0
 36                  22                 22
  5                   0                  0
  2                   0                  0
 26                  14                 14
 29                  13                 13
  0                   0                  0
 32                  12                 12
  3                   0                  0
 38                  11                 11
 39                  15                 15
 10                  11                 11
 18                   7                  7
 21                   8                  8
 24                   9                  9

======================================== [11] 2025-12-04 13:48:02
=== OSD Performance ===
osd  commit_latency(ms)  apply_latency(ms)
 41                  12                 12
 34                  14                 14
 19                  11                 11
 15                  17                 17
 12                  13                 13
 44                  14                 14
 28                   9                  9
 25                   5                  5
 22                  15                 15
  9                   9                  9
 43                   8                  8
 37                  13                 13
 31                  13                 13
 27                  20                 20
 16                   6                  6
 13                  27                 27
 23                  17                 17
 42                  13                 13
 35                   5                  5
  6                   0                  0
  4                   0                  0
 33                   5                  5
 17                  10                 10
  1                   0                  0
 30                  19                 19
 14                   5                  5
 11                  14                 14
 40                   7                  7
  8                   0                  0
 20                  10                 10
  7                   0                  0
 36                  14                 14
  5                   0                  0
  2                   0                  0
 26                  10                 10
 29                   5                  5
  0                   0                  0
 32                   5                  5
  3                   0                  0
 38                  11                 11
 39                  15                 15
 10                  17                 17
 18                   7                  7
 21                  17                 17
 24                   9                  9

======================================== [12] 2025-12-04 13:48:09
=== OSD Performance ===
osd  commit_latency(ms)  apply_latency(ms)
 41                  10                 10
 34                  12                 12
 19                  10                 10
 15                   7                  7
 12                  10                 10
 44                  15                 15
 28                   6                  6
 25                   7                  7
 22                   8                  8
  9                  15                 15
 43                  14                 14
 37                   9                  9
 31                   9                  9
 27                  12                 12
 16                  12                 12
 13                  21                 21
 23                  12                 12
 42                  14                 14
 35                  11                 11
  6                   0                  0
  4                   0                  0
 33                  14                 14
 17                  14                 14
  1                   0                  0
 30                  17                 17
 14                  17                 17
 11                  10                 10
 40                   7                  7
  8                   0                  0
 20                  11                 11
  7                   0                  0
 36                   4                  4
  5                   0                  0
  2                   0                  0
 26                  19                 19
 29                   5                  5
  0                   0                  0
 32                  13                 13
  3                   0                  0
 38                   9                  9
 39                  15                 15
 10                   4                  4
 18                  16                 16
 21                   4                  4
 24                   9                  9

======================================== [13] 2025-12-04 13:48:16
=== OSD Performance ===
osd  commit_latency(ms)  apply_latency(ms)
 41                  13                 13
 34                  12                 12
 19                  16                 16
 15                   8                  8
 12                  10                 10
 44                  11                 11
 28                  15                 15
 25                  14                 14
 22                  15                 15
  9                  12                 12
 43                  12                 12
 37                  21                 21
 31                  13                 13
 27                  15                 15
 16                  11                 11
 13                  14                 14
 23                  20                 20
 42                  12                 12
 35                  13                 13
  6                   0                  0
  4                   0                  0
 33                   2                  2
 17                  13                 13
  1                   0                  0
 30                  15                 15
 14                  13                 13
 11                  13                 13
 40                  12                 12
  8                   0                  0
 20                  12                 12
  7                   0                  0
 36                   6                  6
  5                   0                  0
  2                   0                  0
 26                  18                 18
 29                  11                 11
  0                   0                  0
 32                  10                 10
  3                   0                  0
 38                  23                 23
 39                  14                 14
 10                  12                 12
 18                  17                 17
 21                  14                 14
 24                   9                  9

======================================== [14] 2025-12-04 13:48:23
=== OSD Performance ===
osd  commit_latency(ms)  apply_latency(ms)
 41                  11                 11
 34                   4                  4
 19                   5                  5
 15                  14                 14
 12                  19                 19
 44                  14                 14
 28                   7                  7
 25                   6                  6
 22                  17                 17
  9                  11                 11
 43                  20                 20
 37                  22                 22
 31                  11                 11
 27                   9                  9
 16                  14                 14
 13                  13                 13
 23                  19                 19
 42                  17                 17
 35                  16                 16
  6                   0                  0
  4                   0                  0
 33                  11                 11
 17                  11                 11
  1                   0                  0
 30                  14                 14
 14                  16                 16
 11                  10                 10
 40                  14                 14
  8                   0                  0
 20                  15                 15
  7                   0                  0
 36                   9                  9
  5                   0                  0
  2                   0                  0
 26                   7                  7
 29                  13                 13
  0                   0                  0
 32                   7                  7
  3                   0                  0
 38                  18                 18
 39                  13                 13
 10                  10                 10
 18                  15                 15
 21                  14                 14
 24                  10                 10

======================================== [15] 2025-12-04 13:48:30
=== OSD Performance ===
osd  commit_latency(ms)  apply_latency(ms)
 41                  10                 10
 34                  11                 11
 19                  16                 16
 15                  12                 12
 12                  17                 17
 44                  20                 20
 28                   7                  7
 25                  12                 12
 22                   9                  9
  9                   9                  9
 43                  15                 15
 37                   7                  7
 31                  14                 14
 27                  11                 11
 16                  20                 20
 13                  12                 12
 23                  10                 10
 42                  18                 18
 35                  13                 13
  6                   0                  0
  4                   0                  0
 33                   5                  5
 17                   7                  7
  1                   0                  0
 30                  22                 22
 14                  18                 18
 11                  17                 17
 40                  15                 15
  8                   0                  0
 20                  12                 12
  7                   0                  0
 36                  11                 11
  5                   0                  0
  2                   0                  0
 26                  17                 17
 29                  14                 14
  0                   0                  0
 32                  14                 14
  3                   0                  0
 38                   7                  7
 39                  10                 10
 10                  20                 20
 18                   3                  3
 21                  17                 17
 24                   5                  5

======================================== [16] 2025-12-04 13:48:37
=== OSD Performance ===
osd  commit_latency(ms)  apply_latency(ms)
 41                  11                 11
 34                   8                  8
 19                  28                 28
 15                  21                 21
 12                  11                 11
 44                  14                 14
 28                  11                 11
 25                  10                 10
 22                  16                 16
  9                  16                 16
 43                  15                 15
 37                   7                  7
 31                   8                  8
 27                   8                  8
 16                  18                 18
 13                  10                 10
 23                   8                  8
 42                  17                 17
 35                  14                 14
  6                   0                  0
  4                   0                  0
 33                  11                 11
 17                   6                  6
  1                   0                  0
 30                  12                 12
 14                   7                  7
 11                   6                  6
 40                  17                 17
  8                   0                  0
 20                   7                  7
  7                   0                  0
 36                  10                 10
  5                   0                  0
  2                   0                  0
 26                  12                 12
 29                  19                 19
  0                   0                  0
 32                  10                 10
  3                   0                  0
 38                  12                 12
 39                   8                  8
 10                  17                 17
 18                   4                  4
 21                   4                  4
 24                  17                 17

======================================== [17] 2025-12-04 13:48:44
=== OSD Performance ===
osd  commit_latency(ms)  apply_latency(ms)
 41                   3                  3
 34                  16                 16
 19                  19                 19
 15                  12                 12
 12                  10                 10
 44                  19                 19
 28                   6                  6
 25                  13                 13
 22                  19                 19
  9                  17                 17
 43                  10                 10
 37                  16                 16
 31                  20                 20
 27                  15                 15
 16                   7                  7
 13                  13                 13
 23                  14                 14
 42                  11                 11
 35                   7                  7
  6                   0                  0
  4                   0                  0
 33                  15                 15
 17                   7                  7
  1                   0                  0
 30                  14                 14
 14                  22                 22
 11                  13                 13
 40                  17                 17
  8                   0                  0
 20                  18                 18
  7                   0                  0
 36                   9                  9
  5                   0                  0
  2                   0                  0
 26                  16                 16
 29                  11                 11
  0                   0                  0
 32                  10                 10
  3                   0                  0
 38                  14                 14
 39                   7                  7
 10                   9                  9
 18                   4                  4
 21                  10                 10
 24                  17                 17

======================================== [18] 2025-12-04 13:48:51
=== OSD Performance ===
osd  commit_latency(ms)  apply_latency(ms)
 41                  13                 13
 34                  14                 14
 19                  13                 13
 15                  12                 12
 12                   8                  8
 44                  16                 16
 28                   3                  3
 25                  15                 15
 22                  14                 14
  9                  14                 14
 43                  15                 15
 37                  23                 23
 31                  15                 15
 27                   6                  6
 16                  10                 10
 13                  14                 14
 23                  16                 16
 42                   8                  8
 35                  11                 11
  6                   0                  0
  4                   0                  0
 33                  17                 17
 17                  12                 12
  1                   0                  0
 30                   7                  7
 14                  19                 19
 11                  11                 11
 40                  13                 13
  8                   0                  0
 20                  13                 13
  7                   0                  0
 36                   3                  3
  5                   0                  0
  2                   0                  0
 26                   4                  4
 29                  20                 20
  0                   0                  0
 32                   8                  8
  3                   0                  0
 38                  12                 12
 39                  10                 10
 10                  12                 12
 18                   8                  8
 21                   8                  8
 24                  11                 11

======================================== [19] 2025-12-04 13:48:58
=== OSD Performance ===
osd  commit_latency(ms)  apply_latency(ms)
 41                   7                  7
 34                   3                  3
 19                  12                 12
 15                  11                 11
 12                   9                  9
 44                  15                 15
 28                   7                  7
 25                  11                 11
 22                  14                 14
  9                  10                 10
 43                  13                 13
 37                  14                 14
 31                  14                 14
 27                  14                 14
 16                  12                 12
 13                   7                  7
 23                  10                 10
 42                   8                  8
 35                  24                 24
  6                   0                  0
  4                   0                  0
 33                  11                 11
 17                   6                  6
  1                   0                  0
 30                  21                 21
 14                  22                 22
 11                   9                  9
 40                  17                 17
  8                   0                  0
 20                  11                 11
  7                   0                  0
 36                  11                 11
  5                   0                  0
  2                   0                  0
 26                  19                 19
 29                   9                  9
  0                   0                  0
 32                   9                  9
  3                   0                  0
 38                  26                 26
 39                  16                 16
 10                  16                 16
 18                  19                 19
 21                  11                 11
 24                  10                 10

======================================== [20] 2025-12-04 13:49:05
=== OSD Performance ===
osd  commit_latency(ms)  apply_latency(ms)
 41                  12                 12
 34                  12                 12
 19                   9                  9
 15                   8                  8
 12                  22                 22
 44                  20                 20
 28                   6                  6
 25                   6                  6
 22                  28                 28
  9                  13                 13
 43                  15                 15
 37                  11                 11
 31                  15                 15
 27                   9                  9
 16                  18                 18
 13                  18                 18
 23                   8                  8
 42                  20                 20
 35                   5                  5
  6                   0                  0
  4                   0                  0
 33                   7                  7
 17                  12                 12
  1                   0                  0
 30                  13                 13
 14                  15                 15
 11                   3                  3
 40                  10                 10
  8                   0                  0
 20                  14                 14
  7                   0                  0
 36                  12                 12
  5                   0                  0
  2                   0                  0
 26                  14                 14
 29                  14                 14
  0                   0                  0
 32                  14                 14
  3                   0                  0
 38                  15                 15
 39                  19                 19
 10                   7                  7
 18                   9                  9
 21                  13                 13
 24                  12                 12

======================================== [21] 2025-12-04 13:49:12
=== OSD Performance ===
osd  commit_latency(ms)  apply_latency(ms)
 41                   5                  5
 34                   9                  9
 19                  10                 10
 15                  28                 28
 12                   8                  8
 44                  17                 17
 28                  21                 21
 25                   9                  9
 22                   4                  4
  9                  11                 11
 43                  16                 16
 37                   5                  5
 31                  17                 17
 27                  10                 10
 16                   9                  9
 13                  19                 19
 23                  14                 14
 42                  16                 16
 35                  11                 11
  6                   0                  0
  4                   0                  0
 33                  14                 14
 17                  13                 13
  1                   0                  0
 30                  13                 13
 14                   7                  7
 11                  13                 13
 40                   9                  9
  8                   0                  0
 20                  15                 15
  7                   0                  0
 36                  14                 14
  5                   0                  0
  2                   0                  0
 26                  14                 14
 29                  18                 18
  0                   0                  0
 32                  17                 17
  3                   0                  0
 38                  15                 15
 39                  17                 17
 10                  14                 14
 18                  15                 15
 21                  11                 11
 24                  15                 15

======================================== [22] 2025-12-04 13:49:19
=== OSD Performance ===
osd  commit_latency(ms)  apply_latency(ms)
 41                   9                  9
 34                  16                 16
 19                   9                  9
 15                  20                 20
 12                  13                 13
 44                   8                  8
 28                  13                 13
 25                  17                 17
 22                  11                 11
  9                  15                 15
 43                  18                 18
 37                  13                 13
 31                  14                 14
 27                  11                 11
 16                  21                 21
 13                  19                 19
 23                  12                 12
 42                  16                 16
 35                  10                 10
  6                   0                  0
  4                   0                  0
 33                   3                  3
 17                   6                  6
  1                   0                  0
 30                  15                 15
 14                  16                 16
 11                  14                 14
 40                   8                  8
  8                   0                  0
 20                  17                 17
  7                   0                  0
 36                  11                 11
  5                   0                  0
  2                   0                  0
 26                  12                 12
 29                  14                 14
  0                   0                  0
 32                  12                 12
  3                   0                  0
 38                  10                 10
 39                  13                 13
 10                  13                 13
 18                  11                 11
 21                  23                 23
 24                  18                 18

======================================== [23] 2025-12-04 13:49:26
=== OSD Performance ===
osd  commit_latency(ms)  apply_latency(ms)
 41                  10                 10
 34                  19                 19
 19                  11                 11
 15                  23                 23
 12                  12                 12
 44                  22                 22
 28                   9                  9
 25                  15                 15
 22                   9                  9
  9                  12                 12
 43                  12                 12
 37                  18                 18
 31                  15                 15
 27                  14                 14
 16                  12                 12
 13                  13                 13
 23                  26                 26
 42                   7                  7
 35                  12                 12
  6                   0                  0
  4                   0                  0
 33                  12                 12
 17                   9                  9
  1                   0                  0
 30                  15                 15
 14                  15                 15
 11                  17                 17
 40                  10                 10
  8                   0                  0
 20                  11                 11
  7                   0                  0
 36                   8                  8
  5                   0                  0
  2                   0                  0
 26                  17                 17
 29                  15                 15
  0                   0                  0
 32                  25                 25
  3                   0                  0
 38                   8                  8
 39                  11                 11
 10                   7                  7
 18                   7                  7
 21                  13                 13
 24                   8                  8

======================================== [24] 2025-12-04 13:49:32
=== OSD Performance ===
osd  commit_latency(ms)  apply_latency(ms)
 41                  20                 20
 34                   9                  9
 19                   9                  9
 15                  20                 20
 12                  10                 10
 44                  13                 13
 28                  11                 11
 25                  10                 10
 22                  20                 20
  9                  10                 10
 43                  15                 15
 37                  23                 23
 31                  10                 10
 27                  16                 16
 16                  13                 13
 13                  14                 14
 23                   7                  7
 42                  19                 19
 35                   6                  6
  6                   0                  0
  4                   0                  0
 33                   8                  8
 17                  15                 15
  1                   0                  0
 30                   8                  8
 14                  15                 15
 11                  19                 19
 40                   9                  9
  8                   0                  0
 20                  12                 12
  7                   0                  0
 36                  10                 10
  5                   0                  0
  2                   0                  0
 26                   9                  9
 29                  11                 11
  0                   0                  0
 32                  15                 15
  3                   0                  0
 38                   9                  9
 39                  24                 24
 10                  15                 15
 18                  13                 13
 21                   5                  5
 24                   9                  9

======================================== [25] 2025-12-04 13:49:40
=== OSD Performance ===
osd  commit_latency(ms)  apply_latency(ms)
 41                  23                 23
 34                  16                 16
 19                  22                 22
 15                   8                  8
 12                  20                 20
 44                  10                 10
 28                  21                 21
 25                   9                  9
 22                   9                  9
  9                  19                 19
 43                  14                 14
 37                  11                 11
 31                   9                  9
 27                  21                 21
 16                  15                 15
 13                  12                 12
 23                  11                 11
 42                  13                 13
 35                  13                 13
  6                   0                  0
  4                   0                  0
 33                   9                  9
 17                   7                  7
  1                   0                  0
 30                  14                 14
 14                  16                 16
 11                   4                  4
 40                   4                  4
  8                   0                  0
 20                  12                 12
  7                   0                  0
 36                  12                 12
  5                   0                  0
  2                   0                  0
 26                  16                 16
 29                   8                  8
  0                   0                  0
 32                   8                  8
  3                   0                  0
 38                   9                  9
 39                  13                 13
 10                   9                  9
 18                   7                  7
 21                  10                 10
 24                  12                 12

======================================== [26] 2025-12-04 13:49:46
=== OSD Performance ===
osd  commit_latency(ms)  apply_latency(ms)
 41                  15                 15
 34                   9                  9
 19                   9                  9
 15                  22                 22
 12                  18                 18
 44                  17                 17
 28                   7                  7
 25                   3                  3
 22                  23                 23
  9                  10                 10
 43                  13                 13
 37                  14                 14
 31                  18                 18
 27                   8                  8
 16                  11                 11
 13                   6                  6
 23                  15                 15
 42                  11                 11
 35                  14                 14
  6                   0                  0
  4                   0                  0
 33                   5                  5
 17                  10                 10
  1                   0                  0
 30                   6                  6
 14                  19                 19
 11                  18                 18
 40                   3                  3
  8                   0                  0
 20                   7                  7
  7                   0                  0
 36                  15                 15
  5                   0                  0
  2                   0                  0
 26                  13                 13
 29                  18                 18
  0                   0                  0
 32                  11                 11
  3                   0                  0
 38                  10                 10
 39                  12                 12
 10                  13                 13
 18                  13                 13
 21                  11                 11
 24                  15                 15

======================================== [27] 2025-12-04 13:49:53
=== OSD Performance ===
osd  commit_latency(ms)  apply_latency(ms)
 41                   8                  8
 34                  19                 19
 19                  20                 20
 15                  18                 18
 12                  19                 19
 44                  15                 15
 28                  10                 10
 25                  12                 12
 22                  14                 14
  9                   6                  6
 43                  17                 17
 37                  10                 10
 31                  17                 17
 27                  15                 15
 16                  28                 28
 13                   4                  4
 23                   6                  6
 42                  22                 22
 35                  11                 11
  6                   0                  0
  4                   0                  0
 33                  11                 11
 17                   9                  9
  1                   0                  0
 30                  13                 13
 14                  15                 15
 11                  13                 13
 40                  10                 10
  8                   0                  0
 20                  12                 12
  7                   0                  0
 36                  15                 15
  5                   0                  0
  2                   0                  0
 26                  19                 19
 29                  22                 22
  0                   0                  0
 32                  20                 20
  3                   0                  0
 38                  10                 10
 39                   5                  5
 10                  15                 15
 18                  13                 13
 21                   7                  7
 24                  21                 21

======================================== [28] 2025-12-04 13:50:00
=== OSD Performance ===
osd  commit_latency(ms)  apply_latency(ms)
 41                  12                 12
 34                   8                  8
 19                  12                 12
 15                  21                 21
 12                  10                 10
 44                  17                 17
 28                  12                 12
 25                   7                  7
 22                  14                 14
  9                  10                 10
 43                   6                  6
 37                   8                  8
 31                   5                  5
 27                   9                  9
 16                  16                 16
 13                  22                 22
 23                  16                 16
 42                  12                 12
 35                  21                 21
  6                   0                  0
  4                   0                  0
 33                   3                  3
 17                  17                 17
  1                   0                  0
 30                  17                 17
 14                  20                 20
 11                  15                 15
 40                  11                 11
  8                   0                  0
 20                   5                  5
  7                   0                  0
 36                  10                 10
  5                   0                  0
  2                   0                  0
 26                  12                 12
 29                   7                  7
  0                   0                  0
 32                  15                 15
  3                   0                  0
 38                  17                 17
 39                   6                  6
 10                   6                  6
 18                  14                 14
 21                  14                 14
 24                  11                 11

======================================== [29] 2025-12-04 13:50:07
=== OSD Performance ===
osd  commit_latency(ms)  apply_latency(ms)
 41                  16                 16
 34                  12                 12
 19                  12                 12
 15                  12                 12
 12                   8                  8
 44                  22                 22
 28                   7                  7
 25                  24                 24
 22                   9                  9
  9                  10                 10
 43                  15                 15
 37                  13                 13
 31                  15                 15
 27                  14                 14
 16                  17                 17
 13                  14                 14
 23                  26                 26
 42                  10                 10
 35                   9                  9
  6                   0                  0
  4                   0                  0
 33                  13                 13
 17                  15                 15
  1                   0                  0
 30                   5                  5
 14                  14                 14
 11                  18                 18
 40                  16                 16
  8                   0                  0
 20                  10                 10
  7                   0                  0
 36                   7                  7
  5                   0                  0
  2                   0                  0
 26                  12                 12
 29                  12                 12
  0                   0                  0
 32                   7                  7
  3                   0                  0
 38                   8                  8
 39                   5                  5
 10                   4                  4
 18                   3                  3
 21                   5                  5
 24                   7                  7

======================================== [30] 2025-12-04 13:50:14
=== OSD Performance ===
osd  commit_latency(ms)  apply_latency(ms)
 41                   8                  8
 34                   4                  4
 19                   8                  8
 15                  11                 11
 12                  13                 13
 44                  20                 20
 28                  11                 11
 25                   7                  7
 22                  11                 11
  9                  19                 19
 43                  10                 10
 37                  16                 16
 31                  12                 12
 27                  17                 17
 16                  10                 10
 13                   9                  9
 23                  14                 14
 42                   7                  7
 35                  11                 11
  6                   0                  0
  4                   0                  0
 33                  17                 17
 17                   8                  8
  1                   0                  0
 30                  16                 16
 14                  15                 15
 11                  31                 31
 40                  12                 12
  8                   0                  0
 20                  15                 15
  7                   0                  0
 36                   8                  8
  5                   0                  0
  2                   0                  0
 26                   8                  8
 29                  16                 16
  0                   0                  0
 32                  14                 14
  3                   0                  0
 38                  16                 16
 39                  20                 20
 10                  15                 15
 18                   5                  5
 21                  15                 15
 24                  11                 11

======================================== [31] 2025-12-04 13:50:21
=== OSD Performance ===
osd  commit_latency(ms)  apply_latency(ms)
 41                  10                 10
 34                   7                  7
 19                  18                 18
 15                  10                 10
 12                  14                 14
 44                  13                 13
