======================================== [1] 2025-12-02 17:00:29
=== OSD Performance ===
osd  commit_latency(ms)  apply_latency(ms)
=== OSD Performance ===
osd  commit_latency(ms)  apply_latency(ms)
 41                  28                 28
 31                  33                 33
 23                  17                 17
 20                  19                 19
 34                  30                 30
 16                  30                 30
 13                  46                 46
 10                  12                 12
 38                  26                 26
 28                  23                 23
 25                  32                 32
 14                  18                 18
 44                   2                  2
 43                   7                  7
 29                  22                 22
 37                  14                 14
  8                   0                  0
  5                   0                  0
 17                  12                 12
 30                  42                 42
  1                   0                  0
 27                  44                 44
 24                  25                 25
 15                  45                 45
  2                   0                  0
 33                  20                 20
  4                   0                  0
  6                   0                  0
 35                  28                 28
  3                   0                  0
 32                  28                 28
 39                  26                 26
  0                   0                  0
  9                  47                 47
 12                   6                  6
 18                  32                 32
 19                  22                 22
 42                  34                 34
 11                  34                 34
 40                  20                 20
 21                  33                 33
 36                  34                 34
  7                   0                  0
 22                  12                 12
 26                  28                 28

======================================== [7] 2025-12-02 17:01:10
=== OSD Performance ===
osd  commit_latency(ms)  apply_latency(ms)
 41                  23                 23
 31                   9                  9
 23                   6                  6
 20                  17                 17
 34                  19                 19
 16                  22                 22
 13                  13                 13
 10                   3                  3
 38                  19                 19
 28                   7                  7
 25                  37                 37
 14                  49                 49
 44                  21                 21
 43                   8                  8
 29                  32                 32
 37                  29                 29
  8                   0                  0
  5                   0                  0
 17                  14                 14
 30                  41                 41
  1                   0                  0
 27                  27                 27
 24                  17                 17
 15                  19                 19
  2                   0                  0
 33                  30                 30
  4                   0                  0
  6                   0                  0
 35                  18                 18
  3                   0                  0
 32                  22                 22
 39                  43                 43
  0                   0                  0
  9                  14                 14
 12                  18                 18
 18                  52                 52
 19                  40                 40
 42                   6                  6
 11                  23                 23
 40                  53                 53
 21                  24                 24
 36                  28                 28
  7                   0                  0
 22                  31                 31
 26                  12                 12

======================================== [8] 2025-12-02 17:01:17
=== OSD Performance ===
osd  commit_latency(ms)  apply_latency(ms)
 41                  23                 23
 31                  47                 47
 23                  17                 17
 20                  13                 13
 34                   7                  7
 16                  22                 22
 13                  19                 19
 10                   4                  4
 38                  15                 15
 28                  44                 44
 25                  24                 24
 14                  38                 38
 44                   5                  5
 43                  19                 19
 29                  50                 50
 37                  27                 27
  8                   0                  0
  5                   0                  0
 17                  20                 20
 30                  16                 16
  1                   0                  0
 27                   5                  5
 24                   7                  7
 15                  19                 19
  2                   0                  0
 33                   6                  6
  4                   0                  0
  6                   0                  0
 35                  17                 17
  3                   0                  0
 32                  49                 49
 39                  20                 20
  0                   0                  0
  9                   7                  7
 12                  38                 38
 18                  28                 28
 19                  34                 34
 42                  19                 19
 11                  23                 23
 40                  39                 39
 21                  33                 33
 36                  12                 12
  7                   0                  0
 22                  30                 30
 26                  15                 15

======================================== [9] 2025-12-02 17:01:24
=== OSD Performance ===
osd  commit_latency(ms)  apply_latency(ms)
 41                  18                 18
 31                  15                 15
 23                  13                 13
 20                  24                 24
 34                  32                 32
 16                  37                 37
 13                   5                  5
 10                  10                 10
 38                  36                 36
 28                  13                 13
 25                  19                 19
 14                  37                 37
 44                  14                 14
 43                  31                 31
 29                  26                 26
 37                   6                  6
  8                   0                  0
  5                   0                  0
 17                   1                  1
 30                   5                  5
  1                   0                  0
 27                  17                 17
 24                  36                 36
 15                  21                 21
  2                   0                  0
 33                   4                  4
  4                   0                  0
  6                   0                  0
 35                  39                 39
  3                   0                  0
 32                  25                 25
 39                  55                 55
  0                   0                  0
  9                  23                 23
 12                  15                 15
 18                  15                 15
 19                  54                 54
 42                  31                 31
 11                  43                 43
 40                  14                 14
 21                  34                 34
 36                   8                  8
  7                   0                  0
 22                  14                 14
 26                  27                 27

======================================== [10] 2025-12-02 17:01:31
=== OSD Performance ===
osd  commit_latency(ms)  apply_latency(ms)
 41                  27                 27
 31                  24                 24
 23                  28                 28
 20                  43                 43
 34                  35                 35
 16                  76                 76
 13                  23                 23
 10                  21                 21
 38                  35                 35
 28                  41                 41
 25                  12                 12
 14                   3                  3
 44                  29                 29
 43                   4                  4
 29                   8                  8
 37                  12                 12
  8                   0                  0
  5                   0                  0
 17                  20                 20
 30                  14                 14
  1                   0                  0
 27                  29                 29
 24                  10                 10
 15                  22                 22
  2                   0                  0
 33                  25                 25
  4                   0                  0
  6                   0                  0
 35                  33                 33
  3                   0                  0
 32                  29                 29
 39                  24                 24
  0                   0                  0
  9                   4                  4
 12                  22                 22
 18                  20                 20
 19                  25                 25
 42                  40                 40
 11                   2                  2
 40                  20                 20
 21                  40                 40
 36                   4                  4
  7                   0                  0
 22                  28                 28
 26                  28                 28

======================================== [11] 2025-12-02 17:01:37
=== OSD Performance ===
osd  commit_latency(ms)  apply_latency(ms)
 41                  16                 16
 31                  46                 46
 23                  40                 40
 20                  23                 23
 34                  35                 35
 16                  25                 25
 13                  27                 27
 10                  15                 15
 38                  22                 22
 28                  24                 24
 25                  23                 23
 14                  18                 18
 44                  12                 12
 43                  31                 31
 29                  34                 34
 37                  13                 13
  8                   0                  0
  5                   0                  0
 17                  32                 32
 30                  22                 22
  1                   0                  0
 27                   2                  2
 24                  23                 23
 15                  25                 25
  2                   0                  0
 33                  31                 31
  4                   0                  0
  6                   0                  0
 35                  32                 32
  3                   0                  0
 32                   4                  4
 39                  15                 15
  0                   0                  0
  9                  25                 25
 12                  52                 52
 18                  51                 51
 19                  55                 55
 42                  33                 33
 11                  23                 23
 40                  20                 20
 21                  17                 17
 36                   6                  6
  7                   0                  0
 22                  17                 17
 26                  21                 21

======================================== [12] 2025-12-02 17:01:44
=== OSD Performance ===
osd  commit_latency(ms)  apply_latency(ms)
 41                  36                 36
 31                  27                 27
 23                  17                 17
 20                  37                 37
 34                  39                 39
 16                  10                 10
 13                  15                 15
 10                  16                 16
 38                  14                 14
 28                  31                 31
 25                  45                 45
 14                  37                 37
 44                  28                 28
 43                  16                 16
 29                  40                 40
 37                  49                 49
  8                   0                  0
  5                   0                  0
 17                   5                  5
 30                  10                 10
  1                   0                  0
 27                  12                 12
 24                  18                 18
 15                  46                 46
  2                   0                  0
 33                  25                 25
  4                   0                  0
  6                   0                  0
 35                  32                 32
  3                   0                  0
 32                  23                 23
 39                  43                 43
  0                   0                  0
  9                  12                 12
 12                  18                 18
 18                  59                 59
 19                  15                 15
 42                  23                 23
 11                  29                 29
 40                  11                 11
 21                  15                 15
 36                  28                 28
  7                   0                  0
 22                  40                 40
 26                  27                 27

======================================== [13] 2025-12-02 17:01:51
=== OSD Performance ===
osd  commit_latency(ms)  apply_latency(ms)
 41                  16                 16
 31                  14                 14
 23                   3                  3
 20                  17                 17
 34                  15                 15
 16                  16                 16
 13                  24                 24
 10                  21                 21
 38                  16                 16
 28                  34                 34
 25                  34                 34
 14                  26                 26
 44                  24                 24
 43                   2                  2
 29                  27                 27
 37                  47                 47
  8                   0                  0
  5                   0                  0
 17                  21                 21
 30                  12                 12
  1                   0                  0
 27                  24                 24
 24                  30                 30
 15                  57                 57
  2                   0                  0
 33                  29                 29
  4                   0                  0
  6                   0                  0
 35                  27                 27
  3                   0                  0
 32                  29                 29
 39                  35                 35
  0                   0                  0
  9                  13                 13
 12                   9                  9
 18                   9                  9
 19                  31                 31
 42                   9                  9
 11                  16                 16
 40                  36                 36
 21                  28                 28
 36                  19                 19
  7                   0                  0
 22                  32                 32
 26                  19                 19

======================================== [14] 2025-12-02 17:01:58
=== OSD Performance ===
osd  commit_latency(ms)  apply_latency(ms)
 41                  29                 29
 31                  25                 25
 23                  41                 41
 20                  55                 55
 34                  17                 17
 16                  18                 18
 13                  20                 20
 10                  24                 24
 38                  11                 11
 28                   9                  9
 25                  21                 21
 14                   6                  6
 44                  32                 32
 43                  18                 18
 29                  39                 39
 37                  45                 45
  8                   0                  0
  5                   0                  0
 17                  38                 38
 30                  26                 26
  1                   0                  0
 27                   7                  7
 24                  35                 35
 15                  23                 23
  2                   0                  0
 33                  37                 37
  4                   0                  0
  6                   0                  0
 35                  16                 16
  3                   0                  0
 32                  24                 24
 39                  27                 27
  0                   0                  0
  9                  37                 37
 12                  37                 37
 18                  27                 27
 19                  35                 35
 42                  33                 33
 11                  39                 39
 40                   8                  8
 21                  20                 20
 36                  14                 14
  7                   0                  0
 22                  39                 39
 26                  26                 26

======================================== [15] 2025-12-02 17:02:05
=== OSD Performance ===
osd  commit_latency(ms)  apply_latency(ms)
 41                  33                 33
 31                  23                 23
 23                  27                 27
 20                   8                  8
 34                  19                 19
 16                  21                 21
 13                  18                 18
 10                  13                 13
 38                  14                 14
 28                  20                 20
 25                   5                  5
 14                   5                  5
 44                  29                 29
 43                  59                 59
 29                  17                 17
 37                  46                 46
  8                   0                  0
  5                   0                  0
 17                  50                 50
 30                  31                 31
  1                   0                  0
 27                  28                 28
 24                  18                 18
 15                  39                 39
  2                   0                  0
 33                  20                 20
  4                   0                  0
  6                   0                  0
 35                  40                 40
  3                   0                  0
 32                   4                  4
 39                  29                 29
  0                   0                  0
  9                  24                 24
 12                  14                 14
 18                  11                 11
 19                  27                 27
 42                  36                 36
 11                   2                  2
 40                  40                 40
 21                  18                 18
 36                  31                 31
  7                   0                  0
 22                  48                 48
 26                  30                 30

======================================== [16] 2025-12-02 17:02:12
=== OSD Performance ===
osd  commit_latency(ms)  apply_latency(ms)
 41                  12                 12
 31                  27                 27
 23                  16                 16
 20                  20                 20
 34                  15                 15
 16                  33                 33
 13                  29                 29
 10                  28                 28
 38                  10                 10
 28                   5                  5
 25                  29                 29
 14                  51                 51
 44                  28                 28
 43                  22                 22
 29                  10                 10
 37                  34                 34
  8                   0                  0
  5                   0                  0
 17                   6                  6
 30                  36                 36
  1                   0                  0
 27                  46                 46
 24                   9                  9
 15                  41                 41
  2                   0                  0
 33                  25                 25
  4                   0                  0
  6                   0                  0
 35                  23                 23
  3                   0                  0
 32                  18                 18
 39                  24                 24
  0                   0                  0
  9                  41                 41
 12                  36                 36
 18                  19                 19
 19                  10                 10
 42                  31                 31
 11                  50                 50
 40                  14                 14
 21                  11                 11
 36                  23                 23
  7                   0                  0
 22                  50                 50
 26                  19                 19

======================================== [17] 2025-12-02 17:02:19
=== OSD Performance ===
osd  commit_latency(ms)  apply_latency(ms)
 41                   9                  9
 31                  69                 69
 23                  37                 37
 20                   4                  4
 34                  42                 42
 16                  37                 37
 13                  14                 14
 10                  17                 17
 38                  56                 56
 28                  20                 20
 25                   5                  5
 14                   4                  4
 44                  18                 18
 43                  27                 27
 29                  29                 29
 37                  15                 15
  8                   0                  0
  5                   0                  0
 17                  30                 30
 30                  15                 15
  1                   0                  0
 27                   8                  8
 24                  33                 33
 15                   7                  7
  2                   0                  0
 33                  23                 23
  4                   0                  0
  6                   0                  0
 35                  10                 10
  3                   0                  0
 32                  28                 28
 39                  23                 23
  0                   0                  0
  9                  36                 36
 12                   7                  7
 18                  36                 36
 19                  17                 17
 42                  23                 23
 11                  12                 12
 40                  39                 39
 21                  30                 30
 36                   3                  3
  7                   0                  0
 22                  55                 55
 26                  22                 22

======================================== [18] 2025-12-02 17:02:25
=== OSD Performance ===
osd  commit_latency(ms)  apply_latency(ms)
 41                  53                 53
 31                  38                 38
 23                  48                 48
 20                  24                 24
 34                  41                 41
 16                  38                 38
 13                  38                 38
 10                  39                 39
 38                  23                 23
 28                  20                 20
 25                  17                 17
 14                  17                 17
 44                  41                 41
 43                  24                 24
 29                  16                 16
 37                  18                 18
  8                   0                  0
  5                   0                  0
 17                  24                 24
 30                  24                 24
  1                   0                  0
 27                  19                 19
 24                  36                 36
 15                  27                 27
  2                   0                  0
 33                  25                 25
  4                   0                  0
  6                   0                  0
 35                  42                 42
  3                   0                  0
 32                  11                 11
 39                  18                 18
  0                   0                  0
  9                  20                 20
 12                  37                 37
 18                  19                 19
 19                  18                 18
 42                  21                 21
 11                  24                 24
 40                  20                 20
 21                  24                 24
 36                  34                 34
  7                   0                  0
 22                  26                 26
 26                  32                 32

======================================== [19] 2025-12-02 17:02:33
=== OSD Performance ===
osd  commit_latency(ms)  apply_latency(ms)
 41                  31                 31
 31                  24                 24
 23                   7                  7
 20                  14                 14
 34                  35                 35
 16                  27                 27
 13                  31                 31
 10                  25                 25
 38                  15                 15
 28                  17                 17
 25                  31                 31
 14                  13                 13
 44                  13                 13
 43                   8                  8
 29                  36                 36
 37                  20                 20
  8                   0                  0
  5                   0                  0
 17                  29                 29
 30                  42                 42
  1                   0                  0
 27                  28                 28
 24                   4                  4
 15                  17                 17
  2                   0                  0
 33                  28                 28
  4                   0                  0
  6                   0                  0
 35                  47                 47
  3                   0                  0
 32                  32                 32
 39                  20                 20
  0                   0                  0
  9                  33                 33
 12                  47                 47
 18                  30                 30
 19                  17                 17
 42                  31                 31
 11                  18                 18
 40                  30                 30
 21                  17                 17
 36                   8                  8
  7                   0                  0
 22                   8                  8
 26                  22                 22

======================================== [20] 2025-12-02 17:02:39
=== OSD Performance ===
osd  commit_latency(ms)  apply_latency(ms)
 41                  19                 19
 31                  16                 16
 23                  29                 29
 20                  15                 15
 34                  46                 46
 16                  21                 21
 13                  33                 33
 10                  15                 15
 38                   9                  9
 28                  15                 15
 25                  23                 23
 14                  10                 10
 44                   5                  5
 43                  17                 17
 29                  10                 10
 37                  16                 16
  8                   0                  0
  5                   0                  0
 17                  20                 20
 30                  29                 29
  1                   0                  0
 27                  35                 35
 24                   7                  7
 15                  42                 42
  2                   0                  0
 33                   2                  2
  4                   0                  0
  6                   0                  0
 35                  17                 17
  3                   0                  0
 32                  22                 22
 39                  25                 25
  0                   0                  0
  9                  21                 21
 12                  30                 30
 18                  27                 27
 19                  48                 48
 42                  14                 14
 11                  23                 23
 40                  25                 25
 21                  26                 26
 36                  37                 37
  7                   0                  0
 22                  29                 29
 26                  30                 30

======================================== [21] 2025-12-02 17:02:46
=== OSD Performance ===
osd  commit_latency(ms)  apply_latency(ms)
 41                  17                 17
 31                  20                 20
 23                  25                 25
 20                   6                  6
 34                  37                 37
 16                  25                 25
 13                  46                 46
 10                  18                 18
 38                   4                  4
 28                  14                 14
 25                   9                  9
 14                  23                 23
 44                  30                 30
 43                  24                 24
 29                  12                 12
 37                  20                 20
  8                   0                  0
  5                   0                  0
 17                  24                 24
 30                   7                  7
  1                   0                  0
 27                  36                 36
 24                  46                 46
 15                  14                 14
  2                   0                  0
 33                  33                 33
  4                   0                  0
  6                   0                  0
 35                  24                 24
  3                   0                  0
 32                  25                 25
 39                  18                 18
  0                   0                  0
  9                  28                 28
 12                  42                 42
 18                   4                  4
 19                  28                 28
 42                  53                 53
 11                  27                 27
 40                   9                  9
 21                  33                 33
 36                  14                 14
  7                   0                  0
 22                  31                 31
 26                  18                 18

======================================== [22] 2025-12-02 17:02:53
=== OSD Performance ===
osd  commit_latency(ms)  apply_latency(ms)
 41                   7                  7
 31                   6                  6
 23                  13                 13
 20                  24                 24
 34                  17                 17
 16                  17                 17
 13                  19                 19
 10                  44                 44
 38                  19                 19
 28                  37                 37
 25                  24                 24
 14                   9                  9
 44                  25                 25
 43                   5                  5
 29                  36                 36
 37                  30                 30
  8                   0                  0
  5                   0                  0
 17                  11                 11
 30                  32                 32
  1                   0                  0
 27                  21                 21
 24                  25                 25
 15                   9                  9
  2                   0                  0
 33                  33                 33
  4                   0                  0
  6                   0                  0
 35                  20                 20
  3                   0                  0
 32                  18                 18
 39                  42                 42
  0                   0                  0
  9                  21                 21
 12                   6                  6
 18                  25                 25
 19                  32                 32
 42                  38                 38
 11                  14                 14
 40                  33                 33
 21                  45                 45
 36                  22                 22
  7                   0                  0
 22                  30                 30
 26                  10                 10

======================================== [23] 2025-12-02 17:03:00
=== OSD Performance ===
osd  commit_latency(ms)  apply_latency(ms)
 41                  41                 41
 31                  42                 42
 23                  33                 33
 20                  26                 26
 34                   5                  5
 16                  28                 28
 13                  48                 48
 10                  17                 17
 38                  27                 27
 28                   6                  6
 25                   6                  6
 14                  39                 39
 44                  21                 21
 43                   2                  2
 29                  31                 31
 37                  26                 26
  8                   0                  0
  5                   0                  0
 17                  29                 29
 30                  26                 26
  1                   0                  0
 27                  20                 20
 24                  29                 29
 15                   6                  6
  2                   0                  0
 33                   8                  8
  4                   0                  0
  6                   0                  0
 35                  28                 28
  3                   0                  0
 32                  23                 23
 39                  14                 14
  0                   0                  0
  9                  47                 47
 12                  37                 37
 18                  22                 22
 19                   6                  6
 42                  21                 21
 11                  20                 20
 40                  20                 20
 21                  19                 19
 36                   9                  9
  7                   0                  0
 22                  25                 25
 26                  23                 23

======================================== [24] 2025-12-02 17:03:07
=== OSD Performance ===
osd  commit_latency(ms)  apply_latency(ms)
 41                  22                 22
 31                   3                  3
 23                  24                 24
 20                  27                 27
 34                  38                 38
 16                  32                 32
 13                   9                  9
 10                  20                 20
 38                   6                  6
 28                  20                 20
 25                  12                 12
 14                  30                 30
 44                  25                 25
 43                  31                 31
 29                  25                 25
 37                  35                 35
  8                   0                  0
  5                   0                  0
 17                  32                 32
 30                  22                 22
  1                   0                  0
 27                  15                 15
 24                   6                  6
 15                  20                 20
  2                   0                  0
 33                  16                 16
  4                   0                  0
  6                   0                  0
 35                  18                 18
  3                   0                  0
 32                   2                  2
 39                   8                  8
  0                   0                  0
  9                  39                 39
 12                  11                 11
 18                  24                 24
 19                  18                 18
 42                  26                 26
 11                  26                 26
 40                  39                 39
 21                  38                 38
 36                  35                 35
  7                   0                  0
 22                  14                 14
 26                  20                 20

======================================== [25] 2025-12-02 17:03:14
=== OSD Performance ===
osd  commit_latency(ms)  apply_latency(ms)
 41                  41                 41
 31                  66                 66
 23                  30                 30
 20                  19                 19
 34                  13                 13
 16                  39                 39
 13                  14                 14
 10                  34                 34
 38                  44                 44
 28                  46                 46
 25                  12                 12
 14                  14                 14
 44                  18                 18
 43                   9                  9
 29                  27                 27
 37                  19                 19
  8                   0                  0
  5                   0                  0
 17                  18                 18
 30                  22                 22
  1                   0                  0
 27                  21                 21
 24                  12                 12
 15                  26                 26
  2                   0                  0
 33                  35                 35
  4                   0                  0
  6                   0                  0
 35                  36                 36
  3                   0                  0
 32                  14                 14
 39                  21                 21
  0                   0                  0
  9                  10                 10
 12                  23                 23
 18                  17                 17
 19                   6                  6
 42                  42                 42
 11                  19                 19
 40                  11                 11
 21                  31                 31
 36                   5                  5
  7                   0                  0
 22                  50                 50
 26                  26                 26

======================================== [26] 2025-12-02 17:03:20
=== OSD Performance ===
osd  commit_latency(ms)  apply_latency(ms)
 41                  19                 19
 31                  22                 22
 23                  32                 32
 20                  19                 19
 34                  51                 51
 16                  56                 56
 13                  22                 22
 10                  19                 19
 38                  35                 35
 28                   2                  2
 25                  16                 16
 14                   9                  9
 44                  28                 28
 43                  17                 17
 29                  20                 20
 37                   9                  9
  8                   0                  0
  5                   0                  0
 17                  38                 38
 30                  12                 12
  1                   0                  0
 27                  29                 29
 24                  25                 25
 15                  17                 17
  2                   0                  0
 33                   5                  5
  4                   0                  0
  6                   0                  0
 35                  21                 21
  3                   0                  0
 32                  46                 46
 39                  19                 19
  0                   0                  0
  9                  20                 20
 12                  30                 30
 18                  35                 35
 19                  29                 29
 42                  20                 20
 11                  21                 21
 40                  17                 17
 21                  36                 36
 36                  30                 30
  7                   0                  0
 22                  31                 31
 26                  22                 22

======================================== [27] 2025-12-02 17:03:27
=== OSD Performance ===
osd  commit_latency(ms)  apply_latency(ms)
 41                  31                 31
 31                  32                 32
 23                  49                 49
 20                   6                  6
 34                  27                 27
 16                  30                 30
 13                  44                 44
 10                  29                 29
 38                  15                 15
 28                  17                 17
 25                  25                 25
 14                  41                 41
 44                  10                 10
 43                  29                 29
 29                  54                 54
 37                  17                 17
  8                   0                  0
  5                   0                  0
 17                   7                  7
 30                  15                 15
  1                   0                  0
 27                   3                  3
 24                  17                 17
 15                   8                  8
  2                   0                  0
 33                  27                 27
  4                   0                  0
  6                   0                  0
 35                  22                 22
  3                   0                  0
 32                  36                 36
 39                  27                 27
  0                   0                  0
  9                  50                 50
 12                  33                 33
 18                  31                 31
 19                  13                 13
 42                   7                  7
 11                  22                 22
 40                  43                 43
 21                  25                 25
 36                  16                 16
  7                   0                  0
 22                  14                 14
 26                  30                 30

======================================== [28] 2025-12-02 17:03:34
=== OSD Performance ===
osd  commit_latency(ms)  apply_latency(ms)
 41                   5                  5
 31                  31                 31
 23                   4                  4
 20                   8                  8
 34                  37                 37
 16                  64                 64
 13                   9                  9
 10                  17                 17
 38                  34                 34
 28                  18                 18
 25                  11                 11
 14                  16                 16
 44                   5                  5
 43                  14                 14
 29                  30                 30
 37                  16                 16
  8                   0                  0
  5                   0                  0
 17                  11                 11
 30                  44                 44
  1                   0                  0
 27                  27                 27
 24                   6                  6
 15                  19                 19
  2                   0                  0
 33                  31                 31
  4                   0                  0
  6                   0                  0
 35                  30                 30
  3                   0                  0
 32                  26                 26
 39                  59                 59
  0                   0                  0
  9                  14                 14
 12                  39                 39
 18                  27                 27
 19                  37                 37
 42                  12                 12
 11                  26                 26
 40                  22                 22
 21                  13                 13
 36                  20                 20
  7                   0                  0
 22                  21                 21
 26                  23                 23

======================================== [29] 2025-12-02 17:03:41
=== OSD Performance ===
osd  commit_latency(ms)  apply_latency(ms)
 41                  13                 13
 31                  17                 17
 23                  25                 25
 20                  35                 35
 34                  29                 29
 16                  23                 23
 13                  17                 17
 10                  28                 28
 38                   4                  4
 28                  33                 33
 25                  31                 31
 14                  16                 16
 44                  29                 29
 43                  17                 17
 29                  19                 19
 37                  13                 13
  8                   0                  0
  5                   0                  0
 17                  44                 44
 30                  24                 24
  1                   0                  0
 27                  12                 12
 24                  14                 14
 15                   5                  5
  2                   0                  0
 33                  26                 26
  4                   0                  0
  6                   0                  0
 35                  24                 24
  3                   0                  0
 32                  35                 35
 39                  59                 59
  0                   0                  0
  9                  26                 26
 12                  27                 27
 18                  27                 27
 19                  52                 52
 42                  19                 19
 11                  18                 18
 40                  29                 29
 21                  33                 33
 36                  29                 29
  7                   0                  0
 22                  12                 12
 26                  35                 35

======================================== [30] 2025-12-02 17:03:48
=== OSD Performance ===
osd  commit_latency(ms)  apply_latency(ms)
 41                  15                 15
 31                  34                 34
 23                  30                 30
 20                  22                 22
 34                  29                 29
 16                  38                 38
 13                  27                 27
 10                  29                 29
 38                  17                 17
 28                  11                 11
 25                   2                  2
 14                   5                  5
 44                  19                 19
 43                   5                  5
 29                  19                 19
 37                  27                 27
  8                   0                  0
  5                   0                  0
 17                  13                 13
 30                  18                 18
  1                   0                  0
 27                  24                 24
 24                  17                 17
 15                  42                 42
  2                   0                  0
 33                  15                 15
  4                   0                  0
  6                   0                  0
 35                  11                 11
  3                   0                  0
 32                  32                 32
 39                  25                 25
  0                   0                  0
  9                  22                 22
 12                  22                 22
 18                   9                  9
 19                  33                 33
 42                  17                 17
 11                  29                 29
 40                  11                 11
 21                  44                 44
 36                  50                 50
  7                   0                  0
 22                  42                 42
 26                  35                 35

======================================== [31] 2025-12-02 17:03:55
=== OSD Performance ===
osd  commit_latency(ms)  apply_latency(ms)
 41                  13                 13
 31                  20                 20
 23                  18                 18
 20                   4                  4
 34                   6                  6
 16                  41                 41
