======================================== [1] 2025-12-02 17:32:05
=== OSD Disk Usage ===
ID  CLASS  WEIGHT    REWEIGHT  SIZE     RAW USE  DATA     OMAP     META      AVAIL    %USE  VAR   PGS  STATUS
25    hdd  14.67400   1.00000   15 TiB  126 GiB  2.0 GiB    4 KiB   999 MiB   15 TiB  0.84  1.01  174      up
28    hdd  14.67400   1.00000   15 TiB  126 GiB  2.2 GiB    4 KiB   479 MiB   15 TiB  0.84  1.01  170      up
31    hdd  14.67400   1.00000   15 TiB  126 GiB  2.2 GiB    5 KiB   891 MiB   15 TiB  0.84  1.02  181      up
34    hdd  14.67400   1.00000   15 TiB  126 GiB  2.1 GiB    5 KiB   551 MiB   15 TiB  0.84  1.01  183      up
38    hdd  14.67400   1.00000   15 TiB  126 GiB  1.9 GiB    4 KiB   976 MiB   15 TiB  0.84  1.01  174      up
41    hdd  14.67400   1.00000   15 TiB  126 GiB  2.1 GiB    4 KiB   1.2 GiB   15 TiB  0.84  1.01  170      up
44    hdd  14.67400   1.00000   15 TiB  126 GiB  2.0 GiB    7 KiB   1.2 GiB   15 TiB  0.84  1.01  176      up
 1   nvme   1.21289   1.00000  1.2 TiB  3.4 GiB  3.3 GiB    1 KiB    79 MiB  1.2 TiB  0.28  0.33  174      up
 4   nvme   1.21289   1.00000  1.2 TiB  3.5 GiB  3.4 GiB    1 KiB    44 MiB  1.2 TiB  0.28  0.34  173      up
 7   nvme   1.21289   1.00000  1.2 TiB  3.4 GiB  3.3 GiB    1 KiB    44 MiB  1.2 TiB  0.27  0.33  167      up
11    hdd  14.67400   1.00000   15 TiB  126 GiB  2.1 GiB    5 KiB   338 MiB   15 TiB  0.84  1.01  183      up
14    hdd  14.67400   1.00000   15 TiB  126 GiB  2.0 GiB    5 KiB   1.1 GiB   15 TiB  0.84  1.01  172      up
17    hdd  14.67400   1.00000   15 TiB  126 GiB  2.0 GiB    4 KiB   1.1 GiB   15 TiB  0.84  1.01  173      up
19    hdd  14.67400   1.00000   15 TiB  126 GiB  2.1 GiB    4 KiB   683 MiB   15 TiB  0.84  1.01  185      up
22    hdd  14.67400   1.00000   15 TiB  126 GiB  2.2 GiB    4 KiB   600 MiB   15 TiB  0.84  1.01  185      up
26    hdd  14.67400   1.00000   15 TiB  126 GiB  1.9 GiB    4 KiB   914 MiB   15 TiB  0.84  1.01  171      up
29    hdd  14.67400   1.00000   15 TiB  126 GiB  2.1 GiB    4 KiB   470 MiB   15 TiB  0.84  1.01  181      up
32    hdd  14.67400   1.00000   15 TiB  126 GiB  2.0 GiB    4 KiB  1013 MiB   15 TiB  0.84  1.01  184      up
35    hdd  14.67400   1.00000   15 TiB  126 GiB  2.2 GiB    4 KiB   569 MiB   15 TiB  0.84  1.01  170      up
37    hdd  14.67400   1.00000   15 TiB  126 GiB  2.2 GiB    4 KiB   684 MiB   15 TiB  0.84  1.02  185      up
40    hdd  14.67400   1.00000   15 TiB  126 GiB  2.2 GiB    8 KiB   760 MiB   15 TiB  0.84  1.02  170      up
43    hdd  14.67400   1.00000   15 TiB  126 GiB  1.9 GiB    4 KiB   940 MiB   15 TiB  0.84  1.01  176      up
 2   nvme   1.21289   1.00000  1.2 TiB  3.4 GiB  3.4 GiB    1 KiB    44 MiB  1.2 TiB  0.28  0.33  173      up
 5   nvme   1.21289   1.00000  1.2 TiB  3.0 GiB  2.9 GiB    1 KiB    91 MiB  1.2 TiB  0.24  0.29  174      up
 8   nvme   1.21289   1.00000  1.2 TiB  3.0 GiB  2.9 GiB    1 KiB    43 MiB  1.2 TiB  0.24  0.29  167      up
                        TOTAL  539 TiB  4.5 TiB  104 GiB  192 KiB    28 GiB  535 TiB  0.83                   
MIN/MAX VAR: 0.28/1.02  STDDEV: 0.25

======================================== [5] 2025-12-02 17:34:33
=== OSD Disk Usage ===
