======================================== [1] 2025-12-03 13:36:10
=== OSD Performance ===
osd  commit_latency(ms)  apply_latency(ms)
=== OSD Performance ===
osd  commit_latency(ms)  apply_latency(ms)
 41                  24                 24
 34                  46                 46
 19                  36                 36
 15                  26                 26
 12                  73                 73
 44                  31                 31
 28                  24                 24
 25                  14                 14
 22                  21                 21
  9                  19                 19
 43                  35                 35
 37                  14                 14
 31                   5                  5
 27                  23                 23
 16                  42                 42
 13                  15                 15
 23                  36                 36
 42                  37                 37
 35                  16                 16
  6                   0                  0
  4                   0                  0
 33                  20                 20
 17                  16                 16
  1                   0                  0
 30                  39                 39
 14                  13                 13
 11                  21                 21
 40                  28                 28
  8                   0                  0
 20                  34                 34
  7                   0                  0
 36                  21                 21
  5                   0                  0
  2                   0                  0
 26                  27                 27
 29                  27                 27
  0                   0                  0
 32                   7                  7
  3                   0                  0
 38                  43                 43
 39                  21                 21
 10                  45                 45
 18                  13                 13
 21                  29                 29
 24                  22                 22

======================================== [11] 2025-12-03 13:37:18
=== OSD Performance ===
osd  commit_latency(ms)  apply_latency(ms)
 41                   9                  9
 34                   5                  5
 19                  16                 16
 15                  33                 33
 12                  37                 37
 44                  14                 14
 28                  28                 28
 25                   7                  7
 22                  28                 28
  9                  26                 26
 43                  13                 13
 37                  29                 29
 31                  25                 25
 27                  23                 23
 16                  35                 35
 13                  17                 17
 23                  50                 50
 42                  34                 34
 35                   2                  2
  6                   0                  0
  4                   0                  0
 33                  45                 45
 17                  21                 21
  1                   0                  0
 30                  13                 13
 14                  11                 11
 11                   3                  3
 40                  41                 41
  8                   0                  0
 20                  21                 21
  7                   0                  0
 36                  49                 49
  5                   0                  0
  2                   0                  0
 26                   4                  4
 29                  35                 35
  0                   0                  0
 32                  24                 24
  3                   0                  0
 38                  38                 38
 39                  32                 32
 10                  35                 35
 18                  71                 71
 21                  42                 42
 24                  10                 10

======================================== [12] 2025-12-03 13:37:25
=== OSD Performance ===
osd  commit_latency(ms)  apply_latency(ms)
 41                  61                 61
 34                  20                 20
 19                  39                 39
 15                  12                 12
 12                  21                 21
 44                  27                 27
 28                  13                 13
 25                  28                 28
 22                  25                 25
  9                   7                  7
 43                   2                  2
 37                  22                 22
 31                  23                 23
 27                  33                 33
 16                  12                 12
 13                  24                 24
 23                  51                 51
 42                  25                 25
 35                  46                 46
  6                   0                  0
  4                   0                  0
 33                  44                 44
 17                  13                 13
  1                   0                  0
 30                  27                 27
 14                  17                 17
 11                  18                 18
 40                   7                  7
  8                   0                  0
 20                  52                 52
  7                   0                  0
 36                  25                 25
  5                   0                  0
  2                   0                  0
 26                  16                 16
 29                  38                 38
  0                   0                  0
 32                  31                 31
  3                   0                  0
 38                  28                 28
 39                   2                  2
 10                  14                 14
 18                   4                  4
 21                  24                 24
 24                  27                 27

======================================== [13] 2025-12-03 13:37:32
=== OSD Performance ===
osd  commit_latency(ms)  apply_latency(ms)
 41                  33                 33
 34                  38                 38
 19                  14                 14
 15                  40                 40
 12                   6                  6
 44                  14                 14
 28                  18                 18
 25                  45                 45
 22                  50                 50
  9                   5                  5
 43                  11                 11
 37                   4                  4
 31                  26                 26
 27                  44                 44
 16                  22                 22
 13                  23                 23
 23                  45                 45
 42                  53                 53
 35                   4                  4
  6                   0                  0
  4                   0                  0
 33                  24                 24
 17                  15                 15
  1                   0                  0
 30                  11                 11
 14                  17                 17
 11                  46                 46
 40                  24                 24
  8                   0                  0
 20                  20                 20
  7                   0                  0
 36                  22                 22
  5                   0                  0
  2                   0                  0
 26                  18                 18
 29                  15                 15
  0                   0                  0
 32                  35                 35
  3                   0                  0
 38                  10                 10
 39                  14                 14
 10                  19                 19
 18                  26                 26
 21                  11                 11
 24                  17                 17

======================================== [14] 2025-12-03 13:37:39
=== OSD Performance ===
osd  commit_latency(ms)  apply_latency(ms)
 41                  17                 17
 34                  23                 23
 19                  15                 15
 15                  28                 28
 12                  29                 29
 44                  23                 23
 28                   9                  9
 25                  35                 35
 22                  11                 11
  9                  29                 29
 43                  37                 37
 37                  17                 17
 31                  26                 26
 27                  36                 36
 16                   8                  8
 13                  33                 33
 23                  25                 25
 42                  37                 37
 35                  18                 18
  6                   0                  0
  4                   0                  0
 33                  33                 33
 17                  14                 14
  1                   0                  0
 30                   4                  4
 14                  25                 25
 11                  20                 20
 40                   5                  5
  8                   0                  0
 20                  61                 61
  7                   0                  0
 36                  15                 15
  5                   0                  0
  2                   0                  0
 26                   7                  7
 29                  33                 33
  0                   0                  0
 32                  36                 36
  3                   0                  0
 38                  35                 35
 39                  22                 22
 10                  38                 38
 18                  27                 27
 21                  71                 71
 24                  15                 15

======================================== [15] 2025-12-03 13:37:45
=== OSD Performance ===
osd  commit_latency(ms)  apply_latency(ms)
 41                  25                 25
 34                  34                 34
 19                  19                 19
 15                  54                 54
 12                  17                 17
 44                  36                 36
 28                   2                  2
 25                  20                 20
 22                  17                 17
  9                  31                 31
 43                  29                 29
 37                  36                 36
 31                  41                 41
 27                  24                 24
 16                  21                 21
 13                  46                 46
 23                  22                 22
 42                  20                 20
 35                  20                 20
  6                   0                  0
  4                   0                  0
 33                  25                 25
 17                  26                 26
  1                   0                  0
 30                   7                  7
 14                   6                  6
 11                  29                 29
 40                   4                  4
  8                   0                  0
 20                  31                 31
  7                   0                  0
 36                  11                 11
  5                   0                  0
  2                   0                  0
 26                  26                 26
 29                   9                  9
  0                   0                  0
 32                  15                 15
  3                   0                  0
 38                  52                 52
 39                  12                 12
 10                   9                  9
 18                  13                 13
 21                  13                 13
 24                  29                 29

======================================== [16] 2025-12-03 13:37:53
=== OSD Performance ===
osd  commit_latency(ms)  apply_latency(ms)
 41                  21                 21
 34                  16                 16
 19                  36                 36
 15                  65                 65
 12                  31                 31
 44                  21                 21
 28                  23                 23
 25                   7                  7
 22                  54                 54
  9                  20                 20
 43                  34                 34
 37                  48                 48
 31                  26                 26
 27                  43                 43
 16                  39                 39
 13                  33                 33
 23                   3                  3
 42                  13                 13
 35                   8                  8
  6                   0                  0
  4                   0                  0
 33                  50                 50
 17                  41                 41
  1                   0                  0
 30                   7                  7
 14                  32                 32
 11                  19                 19
 40                  26                 26
  8                   0                  0
 20                  37                 37
  7                   0                  0
 36                  34                 34
  5                   0                  0
  2                   0                  0
 26                  39                 39
 29                  20                 20
  0                   0                  0
 32                  21                 21
  3                   0                  0
 38                  49                 49
 39                  15                 15
 10                  15                 15
 18                   9                  9
 21                  29                 29
 24                   5                  5

======================================== [17] 2025-12-03 13:37:59
=== OSD Performance ===
osd  commit_latency(ms)  apply_latency(ms)
 41                  36                 36
 34                  16                 16
 19                  39                 39
 15                  17                 17
 12                  10                 10
 44                  21                 21
 28                  33                 33
 25                  24                 24
 22                  22                 22
  9                  25                 25
 43                  30                 30
 37                  27                 27
 31                  22                 22
 27                  17                 17
 16                   2                  2
 13                  34                 34
 23                  21                 21
 42                  14                 14
 35                   9                  9
  6                   0                  0
  4                   0                  0
 33                  41                 41
 17                  30                 30
  1                   0                  0
 30                  16                 16
 14                  15                 15
 11                  52                 52
 40                   8                  8
  8                   0                  0
 20                  14                 14
  7                   0                  0
 36                  26                 26
  5                   0                  0
  2                   0                  0
 26                  27                 27
 29                  13                 13
  0                   0                  0
 32                  18                 18
  3                   0                  0
 38                  11                 11
 39                  12                 12
 10                  20                 20
 18                  61                 61
 21                  28                 28
 24                  34                 34

======================================== [18] 2025-12-03 13:38:06
=== OSD Performance ===
osd  commit_latency(ms)  apply_latency(ms)
 41                  31                 31
 34                   7                  7
 19                   8                  8
 15                  11                 11
 12                  27                 27
 44                   6                  6
 28                  14                 14
 25                  33                 33
 22                  15                 15
  9                  13                 13
 43                  40                 40
 37                  45                 45
 31                  49                 49
 27                  25                 25
 16                  33                 33
 13                  17                 17
 23                  16                 16
 42                  22                 22
 35                  12                 12
  6                   0                  0
  4                   0                  0
 33                  43                 43
 17                  23                 23
  1                   0                  0
 30                  38                 38
 14                  17                 17
 11                  24                 24
 40                  36                 36
  8                   0                  0
 20                  39                 39
  7                   0                  0
 36                  19                 19
  5                   0                  0
  2                   0                  0
 26                  31                 31
 29                  15                 15
  0                   0                  0
 32                   6                  6
  3                   0                  0
 38                  19                 19
 39                  70                 70
 10                  14                 14
 18                  17                 17
 21                  23                 23
 24                  12                 12

======================================== [19] 2025-12-03 13:38:13
=== OSD Performance ===
osd  commit_latency(ms)  apply_latency(ms)
 41                  21                 21
 34                  27                 27
 19                  29                 29
 15                  13                 13
 12                   7                  7
 44                  20                 20
 28                  32                 32
 25                  22                 22
 22                   6                  6
  9                  18                 18
 43                  31                 31
 37                  15                 15
 31                  47                 47
 27                   8                  8
 16                  21                 21
 13                  44                 44
 23                  11                 11
 42                  21                 21
 35                  29                 29
  6                   0                  0
  4                   0                  0
 33                  25                 25
 17                  23                 23
  1                   0                  0
 30                  34                 34
 14                  36                 36
 11                  16                 16
 40                   4                  4
  8                   0                  0
 20                  31                 31
  7                   0                  0
 36                  32                 32
  5                   0                  0
  2                   0                  0
 26                  41                 41
 29                  17                 17
  0                   0                  0
 32                  22                 22
  3                   0                  0
 38                  60                 60
 39                  14                 14
 10                  23                 23
 18                  19                 19
 21                  24                 24
 24                  19                 19

======================================== [20] 2025-12-03 13:38:20
=== OSD Performance ===
osd  commit_latency(ms)  apply_latency(ms)
 41                  30                 30
 34                   9                  9
 19                   3                  3
 15                  34                 34
 12                  24                 24
 44                  38                 38
 28                  13                 13
 25                  29                 29
 22                  18                 18
  9                  10                 10
 43                  21                 21
 37                  24                 24
 31                  18                 18
 27                  45                 45
 16                   7                  7
 13                  20                 20
 23                  40                 40
 42                  43                 43
 35                  22                 22
  6                   0                  0
  4                   0                  0
 33                  40                 40
 17                  23                 23
  1                   0                  0
 30                  32                 32
 14                  41                 41
 11                  19                 19
 40                   4                  4
  8                   0                  0
 20                  16                 16
  7                   0                  0
 36                   9                  9
  5                   0                  0
  2                   0                  0
 26                  21                 21
 29                  18                 18
  0                   0                  0
 32                  40                 40
  3                   0                  0
 38                  25                 25
 39                  26                 26
 10                  14                 14
 18                  18                 18
 21                  13                 13
 24                  28                 28

======================================== [21] 2025-12-03 13:38:27
=== OSD Performance ===
osd  commit_latency(ms)  apply_latency(ms)
 41                  17                 17
 34                  17                 17
 19                  10                 10
 15                  37                 37
 12                  34                 34
 44                  28                 28
 28                  10                 10
 25                  21                 21
 22                  17                 17
  9                  19                 19
 43                  35                 35
 37                  45                 45
 31                  36                 36
 27                  23                 23
 16                  15                 15
 13                  17                 17
 23                  15                 15
 42                  28                 28
 35                  16                 16
  6                   0                  0
  4                   0                  0
 33                  46                 46
 17                  14                 14
  1                   0                  0
 30                  20                 20
 14                  12                 12
 11                  12                 12
 40                  26                 26
  8                   0                  0
 20                  30                 30
  7                   0                  0
 36                  30                 30
  5                   0                  0
  2                   0                  0
 26                  26                 26
 29                  18                 18
  0                   0                  0
 32                  30                 30
  3                   0                  0
 38                  32                 32
 39                  29                 29
 10                  36                 36
 18                  19                 19
 21                  26                 26
 24                  21                 21

======================================== [22] 2025-12-03 13:38:34
=== OSD Performance ===
osd  commit_latency(ms)  apply_latency(ms)
 41                  12                 12
 34                  13                 13
 19                   4                  4
 15                   6                  6
 12                  40                 40
 44                  35                 35
 28                  49                 49
 25                  22                 22
 22                  13                 13
  9                  18                 18
 43                  20                 20
 37                  22                 22
 31                  35                 35
 27                  16                 16
 16                  27                 27
 13                  13                 13
 23                  38                 38
 42                  28                 28
 35                  12                 12
  6                   0                  0
  4                   0                  0
 33                  45                 45
 17                   3                  3
  1                   0                  0
 30                  40                 40
 14                  46                 46
 11                  15                 15
 40                  19                 19
  8                   0                  0
 20                  41                 41
  7                   0                  0
 36                   6                  6
  5                   0                  0
  2                   0                  0
 26                  30                 30
 29                  22                 22
  0                   0                  0
 32                  15                 15
  3                   0                  0
 38                  38                 38
 39                  46                 46
 10                  15                 15
 18                  25                 25
 21                  33                 33
 24                  28                 28

======================================== [23] 2025-12-03 13:38:41
=== OSD Performance ===
osd  commit_latency(ms)  apply_latency(ms)
 41                  19                 19
 34                  28                 28
 19                  43                 43
 15                  23                 23
 12                  13                 13
 44                  28                 28
 28                  13                 13
 25                  19                 19
 22                  35                 35
  9                   6                  6
 43                  12                 12
 37                  27                 27
 31                  27                 27
 27                  28                 28
 16                  13                 13
 13                  44                 44
 23                  25                 25
 42                  12                 12
 35                  10                 10
  6                   0                  0
  4                   0                  0
 33                  28                 28
 17                  43                 43
  1                   0                  0
 30                  17                 17
 14                  31                 31
 11                  19                 19
 40                  24                 24
  8                   0                  0
 20                  57                 57
  7                   0                  0
 36                  42                 42
  5                   0                  0
  2                   0                  0
 26                   8                  8
 29                  33                 33
  0                   0                  0
 32                   4                  4
  3                   0                  0
 38                  48                 48
 39                  38                 38
 10                  18                 18
 18                  19                 19
 21                  33                 33
 24                  19                 19

======================================== [24] 2025-12-03 13:38:47
=== OSD Performance ===
osd  commit_latency(ms)  apply_latency(ms)
 41                  53                 53
 34                  26                 26
 19                   5                  5
 15                  12                 12
 12                  34                 34
 44                  36                 36
 28                  30                 30
 25                  40                 40
 22                  40                 40
  9                  21                 21
 43                  29                 29
 37                  41                 41
 31                  31                 31
 27                  22                 22
 16                  16                 16
 13                  47                 47
 23                  44                 44
 42                  39                 39
 35                  24                 24
  6                   0                  0
  4                   0                  0
 33                  23                 23
 17                  16                 16
  1                   0                  0
 30                  15                 15
 14                  12                 12
 11                  15                 15
 40                  28                 28
  8                   0                  0
 20                  26                 26
  7                   0                  0
 36                  19                 19
  5                   0                  0
  2                   0                  0
 26                  31                 31
 29                  14                 14
  0                   0                  0
 32                  39                 39
  3                   0                  0
 38                  23                 23
 39                  14                 14
 10                  24                 24
 18                  18                 18
 21                   8                  8
 24                  25                 25

======================================== [25] 2025-12-03 13:38:54
=== OSD Performance ===
osd  commit_latency(ms)  apply_latency(ms)
 41                  30                 30
 34                  17                 17
 19                  21                 21
 15                  33                 33
 12                  28                 28
 44                  30                 30
 28                  29                 29
 25                  24                 24
 22                  13                 13
  9                  28                 28
 43                  18                 18
 37                   1                  1
 31                  24                 24
 27                  25                 25
 16                  30                 30
 13                  43                 43
 23                  20                 20
 42                  23                 23
 35                  23                 23
  6                   0                  0
  4                   0                  0
 33                  34                 34
 17                  11                 11
  1                   0                  0
 30                  64                 64
 14                  18                 18
 11                  18                 18
 40                  32                 32
  8                   0                  0
 20                  34                 34
  7                   0                  0
 36                  23                 23
  5                   0                  0
  2                   0                  0
 26                  14                 14
 29                  15                 15
  0                   0                  0
 32                   4                  4
  3                   0                  0
 38                  14                 14
 39                  10                 10
 10                  21                 21
 18                  24                 24
 21                  57                 57
 24                  20                 20

======================================== [26] 2025-12-03 13:39:01
=== OSD Performance ===
osd  commit_latency(ms)  apply_latency(ms)
 41                  13                 13
 34                  37                 37
 19                  18                 18
 15                  40                 40
 12                   7                  7
 44                  23                 23
 28                  25                 25
 25                  20                 20
 22                  38                 38
  9                  12                 12
 43                  31                 31
 37                  22                 22
 31                  32                 32
 27                  42                 42
 16                  41                 41
 13                  31                 31
 23                  33                 33
 42                  12                 12
 35                  29                 29
  6                   0                  0
  4                   0                  0
 33                  48                 48
 17                  24                 24
  1                   0                  0
 30                  21                 21
 14                  38                 38
 11                  30                 30
 40                  43                 43
  8                   0                  0
 20                  24                 24
  7                   0                  0
 36                   7                  7
  5                   0                  0
  2                   0                  0
 26                  23                 23
 29                   2                  2
  0                   0                  0
 32                   6                  6
  3                   0                  0
 38                  17                 17
 39                  24                 24
 10                  34                 34
 18                  22                 22
 21                  10                 10
 24                  30                 30

======================================== [27] 2025-12-03 13:39:08
=== OSD Performance ===
osd  commit_latency(ms)  apply_latency(ms)
 41                  19                 19
 34                  10                 10
 19                  34                 34
 15                  25                 25
 12                  36                 36
 44                  34                 34
 28                   3                  3
 25                  31                 31
 22                  21                 21
  9                  35                 35
 43                  17                 17
 37                  16                 16
 31                  27                 27
 27                  31                 31
 16                  30                 30
 13                  34                 34
 23                  26                 26
 42                  21                 21
 35                  17                 17
  6                   0                  0
  4                   0                  0
 33                  38                 38
 17                  24                 24
  1                   0                  0
 30                  36                 36
 14                   4                  4
 11                  24                 24
 40                  17                 17
  8                   0                  0
 20                  20                 20
  7                   0                  0
 36                  21                 21
  5                   0                  0
  2                   0                  0
 26                  29                 29
 29                  32                 32
  0                   0                  0
 32                  13                 13
  3                   0                  0
 38                  26                 26
 39                  27                 27
 10                  24                 24
 18                   9                  9
 21                  25                 25
 24                  18                 18

======================================== [28] 2025-12-03 13:39:15
=== OSD Performance ===
osd  commit_latency(ms)  apply_latency(ms)
 41                  32                 32
 34                  31                 31
 19                  13                 13
 15                  28                 28
 12                  23                 23
 44                  53                 53
 28                  23                 23
 25                  26                 26
 22                  29                 29
  9                   6                  6
 43                   8                  8
 37                  34                 34
 31                  14                 14
 27                  10                 10
 16                  13                 13
 13                  30                 30
 23                  17                 17
 42                  22                 22
 35                  25                 25
  6                   0                  0
  4                   0                  0
 33                  34                 34
 17                  18                 18
  1                   0                  0
 30                  20                 20
 14                  29                 29
 11                  21                 21
 40                  29                 29
  8                   0                  0
 20                   7                  7
  7                   0                  0
 36                  19                 19
  5                   0                  0
  2                   0                  0
 26                  30                 30
 29                  15                 15
  0                   0                  0
 32                  16                 16
  3                   0                  0
 38                  41                 41
 39                  21                 21
 10                  22                 22
 18                  24                 24
 21                  24                 24
 24                  57                 57

======================================== [29] 2025-12-03 13:39:22
=== OSD Performance ===
osd  commit_latency(ms)  apply_latency(ms)
 41                  15                 15
 34                  18                 18
 19                  25                 25
 15                  26                 26
 12                  43                 43
 44                  26                 26
 28                  38                 38
 25                  13                 13
 22                  67                 67
  9                  11                 11
 43                   6                  6
 37                  18                 18
 31                  50                 50
 27                  36                 36
 16                  22                 22
 13                   6                  6
 23                  16                 16
 42                   9                  9
 35                  41                 41
  6                   0                  0
  4                   0                  0
 33                  34                 34
 17                  13                 13
  1                   0                  0
 30                  28                 28
 14                  27                 27
 11                  17                 17
 40                  21                 21
  8                   0                  0
 20                  45                 45
  7                   0                  0
 36                  35                 35
  5                   0                  0
  2                   0                  0
 26                  27                 27
 29                  17                 17
  0                   0                  0
 32                  23                 23
  3                   0                  0
 38                  16                 16
 39                  26                 26
 10                   8                  8
 18                  12                 12
 21                  22                 22
 24                  31                 31

======================================== [30] 2025-12-03 13:39:28
=== OSD Performance ===
osd  commit_latency(ms)  apply_latency(ms)
 41                  48                 48
 34                  31                 31
 19                   6                  6
 15                   9                  9
 12                   9                  9
 44                  25                 25
 28                  38                 38
 25                   6                  6
 22                  31                 31
  9                  10                 10
 43                  11                 11
 37                   7                  7
 31                  40                 40
 27                  19                 19
 16                  29                 29
 13                  35                 35
 23                  16                 16
 42                  14                 14
 35                  15                 15
  6                   0                  0
  4                   0                  0
 33                  29                 29
 17                  11                 11
  1                   0                  0
 30                  12                 12
 14                  23                 23
 11                  54                 54
 40                  18                 18
  8                   0                  0
 20                  22                 22
  7                   0                  0
 36                   3                  3
  5                   0                  0
  2                   0                  0
 26                  23                 23
 29                  23                 23
  0                   0                  0
 32                  25                 25
  3                   0                  0
 38                  26                 26
 39                  18                 18
 10                  35                 35
 18                  26                 26
 21                  27                 27
 24                  40                 40

======================================== [31] 2025-12-03 13:39:36
=== OSD Performance ===
osd  commit_latency(ms)  apply_latency(ms)
 41                  61                 61
 34                  35                 35
 19                  35                 35
 15                  34                 34
 12                  20                 20
 44                  25                 25
